,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
10,8300,5321,2979,2660,1862,400,798,5321,3108,2341,782,731,563,188,230,174,73,524,364,122,4,6,0,1619,1234,399,2069,433.6405768,1005.454797,360,617.452948,791.9088904,831.6850849,1050.864126,425.9769644,425.9750266,424.5998419,422.9707724,83,10,30,21,1,[],[],[],1
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,418.7521347,982.0454846,360,604.2659532,776.604445,823.5684613,1021.901616,409.9868014,410.7844284,409.8156303,378.0548133,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,454.7982555,991.1881131,360,647.4883292,833.55425,878.5182093,1033.509294,454.3173843,926.6429002,451.0256141,449.4863604,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,464.9017798,992.5328071,360,654.3475745,835.3829704,883.1966843,1030.836938,466.7337107,466.644491,466.7499087,306.8990977,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,436.0667957,995.4568689,360,633.9884763,830.2208121,889.2669668,1026.398087,433.6455716,433.30221,433.0920924,420.3867224,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,5227,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,475.8567833,1007.658217,360,665.2695796,847.8473076,1044.191529,1079.015871,475.793373,869.7865744,474.1577466,411.6849692,83,26,16,20,1,[],[],[],1
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,498.1296312,994.7232761,360,687.6000859,858.0482582,897.4934069,1034.182174,493.1677529,496.362889,496.2473503,392.2461964,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,434.0117689,1001.932218,360,627.1041851,812.802161,863.5373113,1039.146794,419.2089033,418.1034364,419.1220995,273.4577038,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,433.9400626,974.6928397,360,628.6368233,815.8055664,857.6103503,1022.53321,429.3366287,429.9360958,428.8613977,369.670087,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,383.7118021,973.814465,360,599.4805902,803.5636914,843.7198395,1034.410932,0,292.7639548,292.5063062,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,397.1745986,1023.287054,360,591.6525724,781.1079458,817.8325655,1078.193735,380.3992797,380.5097884,380.4561566,365.4552522,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.5747033,983.031347,360,589.5032105,778.8447266,828.0512628,1029.400684,328.5680921,328.5007091,325.1701985,180.8101917,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,428.9337285,985.3685074,360,630.2529179,821.7321062,876.2310236,1021.678554,907.1408497,420.7865299,420.9833975,411.5887504,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,403.5696305,1015.511415,360,605.409982,797.1951637,1073.269501,,392.3344035,394.5176358,394.9596628,368.2705087,92,9,19,21,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264911B6890>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264911B4610>]",176
4,8300,5871,2429,2936,2055,546,881,5871,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,400.6154365,988.0460651,360,604.2984294,793.8289421,848.5836601,1026.960014,391.6261223,925.4906181,392.2045252,367.9164683,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,524.987396,998.5338878,360,710.0866915,865.4865562,900.794042,1035.386658,521.9605518,522.9247393,520.7394447,511.8279439,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,457.5075883,1025.399003,360,673.9817619,878.4690435,909.9768061,1087.47645,465.4721732,960.6840711,466.4218645,240.8499316,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,415.8467209,1019.561351,360,604.7692748,783.0209664,823.7748067,1068.058298,401.859356,403.5165766,402.5125173,386.3760107,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,439.8739228,1032.996767,360,640.6974457,834.4741813,1054.512866,1091.359302,424.1350041,423.9100162,424.5043996,397.9514845,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,559.7681169,1043.694393,360,759.165965,910.5535333,1077.786687,1103.543927,550.707458,548.6822919,549.5409154,376.7946804,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,427.5220385,1016.041801,360,624.1946898,811.5072405,1067.374183,,413.0583825,825.7591341,427.2818205,403.0358744,89,4,32,19,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026495EF9790>],118
11,8300,5967,2333,2984,2088,646,895,5967,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,387.5629248,1006.269782,360,591.9927048,778.9937578,843.9938231,1038.28613,952.5662046,377.940865,377.0163239,372.8575345,93,14,12,22,1,[],[],[],1
12,8300,4899,3401,2450,1715,269,735,4899,3185,2868,946,709,608,205,390,351,121,459,400,155,3,0,0,1624,1509,465,1301,479.6641374,1009.86398,360,656.0749346,825.7869771,852.7280879,1060.742043,478.5502983,479.8880129,477.9329085,245.4638737,77,18,31,21,1,[],[],[],1
13,8300,5165,3135,2582,1808,230,775,5165,3216,2964,990,567,526,168,467,417,148,331,356,128,13,13,1,1838,1652,545,1130,442.8477748,1056.401705,360,622.4234811,791.6422046,814.8100381,1117.465782,451.1649387,449.78257,919.6286888,418.0739571,80,21,26,17,1,[],[],[],1
14,8300,5062,3238,2531,1772,399,759,5062,3679,2093,711,781,405,149,567,319,99,513,290,101,11,1,2,1807,1078,360,1817,453.1082324,998.3645497,360,632.5884456,801.3348276,1001.870943,1039.924031,450.7770654,849.2100015,449.976054,440.1839393,79,20,27,19,1,[],[],[],1
15,8300,5710,2590,2855,1998,534,856,5710,3535,2360,561,674,488,131,428,276,71,295,185,36,6,0,0,2132,1411,323,1844,412.2473561,970.0444752,360,609.507952,793.5146183,847.0395894,1008.691774,405.6414464,407.0083495,405.6969751,222.8921278,89,16,26,11,1,[],[],[],1
16,8300,5830,2470,2915,2040,422,874,5830,3534,2795,680,756,655,142,0,0,0,455,368,82,6,3,3,2317,1769,453,1291,377.5162201,1005.952074,360,575.1619817,749.4545852,791.7366374,1057.124524,0,377.5681628,377.2263494,377.937275,91,0,32,19,1,[],[],[],1
17,8300,5300,3000,2650,1855,593,795,5300,1922,1641,665,481,383,152,278,241,103,597,550,208,0,7,0,566,460,202,4072,462.3312587,998.6184672,360,653.6926702,840.5926853,899.5677342,1024.098831,432.6709846,433.9892526,434.4724443,395.2219991,83,13,21,28,1,[],[],[],1
18,8300,4981,3319,2490,1743,495,747,,3222,2264,594,638,459,127,490,376,84,604,401,129,6,4,1,1484,1024,253,2220,515.1444485,1000.10559,360,723.2751192,897.9435596,1050.427364,,902.6860689,513.2276725,512.5630341,489.8431987,78,19,25,23,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002649A416BD0>],123
19,8300,4359,3941,2180,1526,417,654,,3148,2711,609,521,451,93,822,720,184,566,482,95,4,2,1,1235,1056,236,1832,627.3157784,,360,850.2147636,1002.741905,,,620.5844963,621.8910315,620.5090152,471.7178219,69,35,22,23,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002649ED1C150>],653
20,8300,5512,2788,2756,1929,572,827,5512,3154,2393,465,587,452,87,311,238,44,560,427,79,3,0,0,1693,1276,255,2288,444.8985443,1016.200748,360,639.1070802,826.9821891,884.663996,1048.096435,434.1543678,433.9024851,434.1665104,253.2582607,86,12,23,22,1,[],[],[],1
21,8300,5491,2809,2746,1922,288,824,5491,3714,2632,882,667,481,169,259,203,66,479,353,110,13,7,2,2296,1588,535,1072,436.2151883,1013.64423,360,629.2888081,811.8375203,840.4111323,1072.809196,444.4825891,445.0299338,924.4982118,380.1541895,86,11,27,19,1,[],[],[],1
22,8300,5933,2367,2966,2077,553,890,5933,2701,2916,510,277,356,43,199,238,30,575,539,100,5,5,0,1645,1778,337,2173,419.5352671,1007.947659,360,629.0639275,828.81407,1035.436156,1069.155752,409.7546712,410.8223864,411.6893054,407.6010228,92,10,14,25,1,[],[],[],1
23,8300,5121,3179,2560,1792,249,768,5121,3463,2493,973,729,464,187,570,452,166,313,198,100,0,0,0,1851,1379,520,1371,484.3154015,1012.926809,360,676.9603963,855.3390029,880.4010783,1071.631287,483.5275364,483.2716091,483.5612694,0,80,24,28,13,0,[],[],[],1
24,8300,4996,3304,2498,1749,409,749,,3233,2891,671,580,519,118,618,580,135,368,303,78,1,4,0,1666,1485,340,1505,488.832798,987.8867651,360,675.5704281,849.6332594,1029.216871,,486.0526408,485.9829342,485.1295869,461.990571,78,27,25,15,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A3BFBC10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A3BFB690>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A3C00110>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A3C00710>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A3C00810>]",340
25,8300,5123,3177,2562,1793,366,768,5123,2625,2349,885,388,352,118,472,406,164,553,508,199,8,7,2,1204,1076,402,2441,467.5095669,1053.423555,360,653.3134217,832.4387237,868.8361828,1098.00977,461.7335412,957.6874423,461.8835646,426.4823367,80,21,18,26,1,[],[],[],1
26,8300,5949,2351,2974,2082,392,892,5949,3800,2743,739,381,275,72,229,172,57,616,410,106,20,10,3,2554,1876,501,1018,396.6739357,1022.181526,360,600.4449819,792.2056234,831.3072639,1078.316639,401.0600928,926.8633891,404.0597205,391.3023894,93,10,15,23,1,[],[],[],1
27,8300,5451,2849,2726,1908,551,818,,2367,2500,571,743,726,171,92,109,18,427,446,115,0,1,1,1105,1218,266,2862,504.9855007,991.4518165,360,723.530409,913.8334957,1046.306508,,494.4453434,495.5026977,916.6520398,332.9560955,85,5,33,20,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A895C510>],71
28,8300,5834,2466,2917,2042,604,875,5834,2973,3107,417,512,563,72,118,143,27,481,503,47,0,0,0,1862,1898,271,1803,421.8280336,947.9958677,360,625.6512465,819.710532,879.7397974,980.5855551,413.0585987,418.5708745,417.5048893,0,91,6,23,21,0,[],[],[],1
29,8300,5831,2469,2916,2041,281,875,5831,3198,2542,930,218,168,56,426,337,115,535,431,163,7,10,3,2012,1596,593,1630,382.0848358,985.0831303,360,582.3103348,761.0789878,789.4175818,1050.545684,380.9911703,870.4543391,381.2559784,373.3982773,91,18,9,23,1,[],[],[],1
