,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,400.3994873,1006.242627,360,595.6024747,777.5742248,825.5044474,1050.541307,383.96604,384.5747178,384.8516857,347.1904953,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,433.3569467,992.6072066,360,639.4345013,835.4090641,889.0624526,1030.251121,421.0831581,421.0880845,420.3118872,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,405.3571335,1033.326119,360,608.1992834,800.9785906,858.1822721,1071.454803,946.9002456,403.5360219,402.8745836,337.5842092,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,497.5459521,1020.869191,360,697.3098712,869.2155038,1061.588733,,484.0513256,485.7709722,485.6612775,472.7842238,77,10,11,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026485038C10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026485038B10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026485039690>]",256
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,507.6273516,1077.485098,360,693.778671,861.6604448,1084.516445,1121.32541,510.9939519,510.77455,509.6559155,464.4917838,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,455.3832952,966.4543752,360,631.1018963,796.0589508,987.1102266,1030.954908,445.6689627,446.0931733,446.1766288,143.1258506,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,478.9945393,997.5182643,360,684.9980403,868.0613316,1038.250353,,473.6048983,871.4890683,471.9863719,423.8656084,83,18,27,18,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026488DC6A10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026488DC5950>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026488DC4CD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026488DC40D0>]",319
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.7721864,1026.077024,360,593.8613909,779.7352322,827.7743218,1070.683572,360.1592288,976.0015036,357.6576516,355.7234041,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,511.4260143,980.8337092,360,712.3942737,885.229428,1033.947867,,893.46423,501.6029729,500.9369323,423.7761417,78,26,15,28,1,[],[],[],19
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,431.7713094,1022.2342,360,620.1958659,799.4945342,842.5037044,1067.116324,430.5038229,429.9950515,430.2386514,372.177597,85,19,14,25,1,[],[],[],1
