,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,403.3653122,1004.870704,360,598.9718364,782.4954741,829.8869035,1048.979616,391.4273415,378.8852151,391.1095621,342.1412817,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,435.3186556,990.8725541,360,635.7675681,831.4299192,884.9781925,1029.27631,423.5180432,422.8649156,423.8927757,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,416.2983552,1031.666073,360,619.9294647,815.2865455,871.0693632,1070.234983,948.593455,413.9535369,413.872407,316.200291,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,497.5280049,1022.678654,360,683.3278822,856.0478904,1064.769213,,484.7828466,485.0599743,484.8972174,482.2222602,77,10,11,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026483A00650>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026483A00ED0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026483A00450>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026483A01D10>]",321
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,502.6323387,1076.845954,360,686.4268885,853.1609971,888.398623,1119.64931,506.7590678,506.2968683,504.9893582,456.8655664,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,454.2610421,967.1981955,360,629.6871588,796.5085976,988.513429,1031.358914,444.670888,445.2037992,445.2473718,162.9371521,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,483.8663912,999.4570681,360,679.5947113,864.0177613,1040.613903,,477.5041398,867.6623543,477.3419199,416.8871413,83,18,27,18,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487EA5BD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487EA6110>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487EA5D50>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487EA4BD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487EA4110>]",384
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.774539,1025.472718,360,595.130805,781.3054868,829.7829195,1071.771731,356.7944373,973.542964,358.1951615,357.2044359,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,503.3953999,978.1888418,360,695.9612841,868.8400521,1017.549169,,492.56765,894.1243408,492.5832441,446.1590491,78,26,15,28,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648BCC2B90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648BCC2490>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648BCC1690>]",214
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,431.885332,1022.855249,360,621.2519404,800.5471918,843.6081088,1066.930343,429.3513808,429.2696675,429.23165,371.7292838,85,19,14,25,1,[],[],[],1
10,8300,5321,2979,2660,1862,400,798,5321,3108,2341,782,731,563,188,230,174,73,524,364,122,4,6,0,1619,1234,399,2069,435.6872468,1003.081984,360,621.3186393,800.0191074,839.9413719,1048.718329,426.4210404,427.4113576,426.3886858,412.231635,83,10,30,21,1,[],[],[],1
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,418.7178666,981.5503539,360,603.8349065,779.2049708,827.0014862,1021.101522,409.4378954,411.1851565,410.6302866,382.5412675,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,453.8279684,990.2651851,360,646.4565426,833.9813579,878.3861402,1032.132729,452.8257503,926.1374298,449.7033345,448.02277,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,462.9340084,992.5979602,360,650.8581221,831.3573203,878.7653992,1030.271102,465.5201794,465.3330765,465.6761387,308.6474774,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,433.0858673,993.928665,360,631.1187082,820.5962898,880.4617666,1024.98361,431.1400095,431.0417975,430.7065097,421.4056376,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,5227,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,465.7841269,989.9503342,360,652.9561459,835.0669689,1013.215211,1048.092102,465.7954753,870.6251661,464.6578111,425.6670375,83,26,16,20,1,[],[],[],1
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,498.0464661,995.0430562,360,683.3977839,852.5003218,891.6801205,1033.994499,494.8640524,494.8751366,495.6074397,375.7477141,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,435.0515446,1000.241888,360,629.1273467,814.891858,866.6544823,1037.851204,420.1259867,419.1988133,419.7243377,277.1760886,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,434.0372903,974.730902,360,630.3164703,818.1789304,860.6064772,1022.305314,429.1424145,429.3432375,429.0786411,393.6946202,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,383.7496442,974.8378198,360,598.3006371,800.2434517,841.0562152,1034.901316,0,294.817984,294.6707865,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,398.3677035,1019.701275,360,593.7570592,772.7398888,809.6169669,1074.990951,382.4476586,382.3451187,382.6111945,342.2679312,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.5044092,982.3317641,360,590.5367011,779.4935808,828.5847348,1028.610831,326.9208117,327.1366892,327.0062918,190.1549813,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,428.0308995,988.6577679,360,626.4900534,816.8129885,871.4894268,1025.706495,906.7804323,420.8604881,421.0504834,411.4186005,89,14,18,20,1,[],[],[],1
