,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,405.2124737,1005.110235,360,603.0063345,787.851299,835.4116752,1048.595792,388.7343181,389.0932411,389.4093243,348.4753472,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,435.4524789,987.2468731,360,635.6643272,832.1678312,885.113656,1024.906846,423.1069199,423.9329708,423.3711109,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,417.20453,1032.722243,360,620.9412806,814.4467894,870.8560982,1071.74515,415.8968006,949.5932986,414.1838935,314.1254057,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,497.7579949,1023.521757,360,685.4674791,857.4520448,1064.555073,,485.0514022,484.7835216,485.1671475,478.3024084,77,10,11,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026485F50AD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026485F50390>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026485F51090>]",256
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,503.5811626,1077.919945,360,693.2815523,860.2757949,1083.676979,1121.56071,507.4173454,507.1754153,505.8514594,471.8550212,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,454.455939,969.2743831,360,633.1463398,800.9913846,993.7908248,1037.351883,445.7085312,446.1551672,446.7400858,178.6256018,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,490.0692312,1001.027639,360,684.8121234,869.0834071,1041.41199,,483.9206584,873.1922378,483.4946835,409.0174921,83,18,27,18,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026489CE17D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026489CE0ED0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026489CE0D90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026489CE0590>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026489CE0050>]",333
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.6994556,1027.292272,360,596.4734433,794.1177003,842.9092039,1072.514877,356.8113946,357.4857738,973.3705332,350.2357284,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,505.5544087,977.5402343,360,700.9336847,876.030883,1026.288901,,494.349318,896.1527898,494.2963209,431.6470262,78,26,15,28,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648CE996D0>],84
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,437.8780851,1021.128299,360,630.109959,811.685602,855.265559,1065.065394,436.8931226,436.6764188,436.8031013,380.6006843,85,19,14,25,1,[],[],[],1
10,8300,5321,2979,2660,1862,400,798,5321,3108,2341,782,731,563,188,230,174,73,524,364,122,4,6,0,1619,1234,399,2069,438.6661452,1015.210342,360,629.3763875,808.7503949,850.1446094,1060.400008,430.2869907,430.8258869,429.0298782,428.3051929,83,10,30,21,1,[],[],[],1
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,418.9270102,981.0759843,360,602.5819639,787.2552532,834.1756582,1019.91275,410.6976953,410.6331169,410.8651981,375.1574746,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,453.9203055,992.3309458,360,642.3128737,823.4481646,868.7399172,1036.655187,924.7475956,456.027509,456.3364712,435.9758399,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,459.9208794,992.8401982,360,650.5515521,829.3982653,876.3565269,1030.161798,461.6848102,462.1741834,461.350654,313.1816395,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,434.2177331,995.1436269,360,631.0749512,820.4263516,881.2788857,1027.772717,432.0921293,431.0087964,430.9622113,428.6052171,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,476.8244291,989.9979164,360,674.0324847,856.3926694,1033.701547,,476.0058643,876.4530487,476.272074,407.1134134,83,26,16,20,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648F0BFA90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648F2E10D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648F2E08D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648F2E0550>]",283
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,501.9726611,992.6433852,360,691.5761424,859.3283288,898.0608785,1030.441825,498.6511626,499.6617968,499.8562874,405.7880725,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,436.9628252,1004.845447,360,634.5227589,821.2104886,1008.60626,1041.902838,421.2854539,420.6132839,421.0016069,276.4414303,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,434.5968207,974.6945256,360,630.5026177,818.8130631,861.4994918,1022.78897,430.8420958,430.8856852,430.4890707,401.2741944,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,383.9658523,977.3928301,360,597.795556,799.4948872,840.7226929,1036.853396,0,294.2956979,294.1012181,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,397.4125437,1020.566188,360,598.1612152,789.16929,826.4483918,1074.848583,380.4654218,380.2475141,380.6907742,374.530074,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.492094,988.5881117,360,589.2305679,777.2979821,825.5275119,1036.57243,328.138498,328.6503359,327.3675725,190.4976429,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,426.9191183,991.5156852,360,629.3661496,821.4575712,876.8853913,1031.061982,417.2762023,416.3558485,906.8259804,414.1022567,89,14,18,20,1,[],[],[],1
