,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,398.3667941,1003.95875,360,592.4005856,778.5797792,826.538796,1048.098921,384.9959684,378.9107643,384.9677605,331.9384245,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,439.5851511,988.8414661,360,655.7347495,854.6382467,907.5153182,1025.631528,426.9312939,426.9965462,425.8121935,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,415.3452121,1033.006809,360,619.0197749,815.5628139,873.0936298,1074.712022,413.458452,945.1388106,412.138839,313.2947886,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,4911,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,499.4122816,1023.436606,360,691.6725793,863.3053468,1063.04897,1095.132375,486.5491766,486.5536594,487.408091,480.0727471,77,10,11,48,1,[],[],[],1
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,506.5386193,1076.316382,360,704.0149013,871.9467593,1094.673875,1131.205151,509.0121766,508.162085,508.6273922,450.5954085,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,452.322002,960.0299017,360,626.7808827,795.985476,980.4102713,1023.834336,442.4774514,443.1321846,442.9281439,143.958815,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,485.8434464,1002.661678,360,686.7779757,868.8269576,1043.808238,,479.6353274,479.2427617,872.1539503,410.5896225,83,18,27,18,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648ABEFE90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648ABEF990>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648ABEEBD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648ABED890>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648ABF4110>]",384
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.8703767,1042.024303,360,597.361171,784.5482494,833.0078122,1086.851519,362.2242116,977.3912087,359.9119462,353.9432804,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,506.5477018,978.3308863,360,711.0386999,886.6417783,1031.192994,,494.8270128,897.105038,494.3733429,433.2139965,78,26,15,28,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648DAFC8D0>],84
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,431.5445922,1020.831154,360,620.7433445,800.9644793,844.3481591,1064.580272,431.0888601,431.0672244,431.3028045,359.8743559,85,19,14,25,1,[],[],[],1
10,8300,5321,2979,2660,1862,400,798,5321,3108,2341,782,731,563,188,230,174,73,524,364,122,4,6,0,1619,1234,399,2069,435.8434664,1001.873199,360,630.126336,809.9829463,849.4347277,1047.137509,427.7356748,427.6552926,427.5733976,412.1418578,83,10,30,21,1,[],[],[],1
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,419.2426324,978.712962,360,603.048017,775.818601,823.6429847,1020.341446,409.6657632,412.2410727,410.5530246,373.0801818,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,452.0737351,987.570841,360,656.5764489,841.0279512,884.8140032,1027.999984,451.5045587,921.9528159,448.3434812,446.0386652,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,461.9053291,995.5095639,360,671.6420099,855.1286091,1005.152071,1037.087192,462.6305811,463.3671723,463.3292848,324.9088809,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,437.9561234,997.1558496,360,644.9512622,836.9266287,896.2395593,1029.78356,435.0026321,434.8911686,434.6630071,414.1854938,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,5227,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,464.747733,1007.400413,360,651.0226143,832.9426215,1029.508286,1065.34809,463.6800561,871.6932604,461.701258,426.0359636,83,26,16,20,1,[],[],[],1
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,495.9536429,998.8006608,360,687.7720753,855.4023465,895.9872565,1037.313888,493.1702435,492.8598389,492.4575496,381.7153308,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,432.4082412,1002.1289,360,623.571023,804.8031265,856.1454181,1039.412328,415.4595542,413.9485985,414.8580945,270.4193373,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,431.9866959,977.8952295,360,633.2301069,819.6878387,863.2376946,1028.618425,425.9323555,425.8819577,425.6617263,389.182361,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,384.1506741,973.6662706,360,599.7196093,803.6163294,845.0562035,1033.985292,0,293.9176737,293.8989669,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,396.2262623,1019.430105,360,599.1504034,781.7277109,818.9291766,1073.110389,380.0153083,380.8769575,382.0332124,325.1520668,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.6679505,983.1385437,360,596.0345643,793.2949376,842.7840438,1028.398538,326.9197638,327.5418993,327.2042876,179.6880892,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,425.3611714,988.6972639,360,643.8804805,840.4398828,992.3651491,1024.864804,907.4548915,416.8069552,416.6934605,407.1448926,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,404.5247414,1017.279915,360,606.7346978,797.7293372,1075.837614,,394.7076924,397.5991908,397.6146217,374.1096345,92,9,19,21,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026494742950>],111
4,8300,5871,2429,2936,2055,546,881,5871,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,393.7042785,993.6605865,360,601.645986,795.7692208,850.2359417,1035.408993,383.9317577,384.4579556,928.238518,360.4298591,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,526.1572272,997.686013,360,711.4540722,868.2166456,904.7023339,1032.194529,524.1437052,525.385847,523.5150918,509.1962521,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,452.6529922,1026.208619,360,659.3305943,859.6962925,893.1836455,1088.83877,459.863613,959.4788017,460.0145362,257.0952012,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,408.1934436,1018.061022,360,597.1493625,784.3668558,826.1440841,1064.492418,393.9526058,394.4476294,394.7951865,391.0547718,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,445.1914804,1034.244101,360,650.279479,846.8501834,1068.649108,1104.368461,429.7475278,430.7608146,429.3355587,421.6192979,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,558.8193813,1042.414462,360,756.0659581,907.0041805,1072.40926,1099.304658,550.0643788,548.4051411,549.9827442,352.0206367,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,427.4066088,1018.102876,360,627.4202348,816.5760605,1072.119342,,418.3212673,423.9578633,827.0042423,394.4288612,89,4,32,19,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264984A0590>],118
11,8300,5967,2333,2984,2088,646,895,5967,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,385.5820164,1008.704415,360,593.7670033,788.1576876,853.8075189,1039.574556,376.9746042,953.2381191,378.1970437,366.7443045,93,14,12,22,1,[],[],[],1
12,8300,4899,3401,2450,1715,269,735,4899,3185,2868,946,709,608,205,390,351,121,459,400,155,3,0,0,1624,1509,465,1301,479.7818677,1013.811119,360,672.3962121,844.2619233,871.1508621,1065.83995,478.9672296,478.9693018,479.3352954,237.4710794,77,18,31,21,1,[],[],[],1
13,8300,5165,3135,2582,1808,230,775,5165,3216,2964,990,567,526,168,467,417,148,331,356,128,13,13,1,1838,1652,545,1130,429.7796833,1035.765028,360,612.673993,782.1464917,805.1720703,1097.710203,916.9807915,432.0716922,433.8247101,429.8831575,80,21,26,17,1,[],[],[],1
14,8300,5062,3238,2531,1772,399,759,5062,3679,2093,711,781,405,149,567,319,99,513,290,101,11,1,2,1807,1078,360,1817,452.6356267,1000.147782,360,633.8958102,804.1727545,1008.001742,1044.076718,449.6086713,847.1311037,448.8524216,439.6230942,79,20,27,19,1,[],[],[],1
15,8300,5710,2590,2855,1998,534,856,5710,3535,2360,561,674,488,131,428,276,71,295,185,36,6,0,0,2132,1411,323,1844,410.240411,964.9710527,360,608.7830779,791.0868875,842.5263201,1002.65782,404.9020247,404.7114847,403.3514644,223.4941767,89,16,26,11,1,[],[],[],1
16,8300,5830,2470,2915,2040,422,874,5830,3534,2795,680,756,655,142,0,0,0,455,368,82,6,3,3,2317,1769,453,1291,373.6126016,1006.107322,360,585.1242374,767.0159866,808.6951221,1059.133432,0,372.5625898,373.211576,372.1332537,91,0,32,19,1,[],[],[],1
17,8300,5300,3000,2650,1855,593,795,5300,1922,1641,665,481,383,152,278,241,103,597,550,208,0,7,0,566,460,202,4072,460.3500631,1009.204667,360,651.9229353,837.3592307,897.6097522,1035.505118,432.496029,431.4318535,432.1386508,385.654201,83,13,21,28,1,[],[],[],1
18,8300,4981,3319,2490,1743,495,747,,3222,2264,594,638,459,127,490,376,84,604,401,129,6,4,1,1484,1024,253,2220,523.2810215,1013.284214,360,734.4795887,911.2083699,1062.833847,,518.5324783,518.0773801,915.7622433,475.5229904,78,19,25,23,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002649C9ECF10>],123
19,8300,4359,3941,2180,1526,417,654,,3148,2711,609,521,451,93,822,720,184,566,482,95,4,2,1,1235,1056,236,1832,628.4288361,,360,848.3589462,1000.531768,,,619.5152464,620.9183707,619.5431062,472.4652112,69,35,22,23,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A1A3C150>],653
20,8300,5512,2788,2756,1929,572,827,5512,3154,2393,465,587,452,87,311,238,44,560,427,79,3,0,0,1693,1276,255,2288,448.1263783,1020.781683,360,656.7826828,853.2904202,910.5882249,1052.64861,438.47511,438.6588428,438.1447823,258.1353511,86,12,23,22,1,[],[],[],1
21,8300,5491,2809,2746,1922,288,824,5491,3714,2632,882,667,481,169,259,203,66,479,353,110,13,7,2,2296,1588,535,1072,443.9724977,1010.742561,360,639.0979644,831.0340713,860.512967,1075.128707,452.4974693,925.2181088,453.0555127,365.9034406,86,11,27,19,1,[],[],[],1
22,8300,5933,2367,2966,2077,553,890,5933,2701,2916,510,277,356,43,199,238,30,575,539,100,5,5,0,1645,1778,337,2173,414.5352994,1010.041061,360,620.468037,815.7774314,1023.639389,1056.848485,403.993943,405.0153232,405.6680478,401.7512992,92,10,14,25,1,[],[],[],1
23,8300,5121,3179,2560,1792,249,768,5121,3463,2493,973,729,464,187,570,452,166,313,198,100,0,0,0,1851,1379,520,1371,488.4685283,1018.688798,360,694.7978822,873.0986298,899.1175806,1077.36742,486.8825093,488.3378971,486.7914319,0,80,24,28,13,0,[],[],[],1
24,8300,4996,3304,2498,1749,409,749,,3233,2891,671,580,519,118,618,580,135,368,303,78,1,4,0,1666,1485,340,1505,485.9622343,989.1105224,360,696.3583542,872.6320188,1029.612614,,482.7840382,484.97662,481.8949123,460.7154004,78,27,25,15,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A6A08B10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A6A08410>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A6A095D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264A6A09750>]",275
