,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,404.3944582,,360,600.0139713,780.669124,828.3952467,1025.057844,387.9801555,388.6685206,388.8303206,352.6140241,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,431.0415991,,360,632.8690789,815.6158612,868.8944724,1008.196455,418.8855953,419.3059646,419.0597019,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,417.3373502,,360,621.2384332,811.7568162,866.1231016,1041.130458,415.4868663,1043.838847,415.1764081,312.0792337,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,498.6678008,,360,684.2079847,856.8484067,898.6531804,,486.1860543,486.575134,486.1410474,483.4659005,77,10,11,48,1,[],[],[],287
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,506.7858987,,360,691.3572114,856.8281493,892.7542873,1098.094537,510.066073,509.4649232,508.0415647,451.4212396,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,454.3013035,,360,631.7893057,798.2521528,830.0576373,978.2758008,446.3036734,445.0475586,446.4211703,166.2513551,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,478.9823243,,360,669.0517061,847.7603954,888.2105046,,472.9900452,472.2728058,,425.5997395,83,18,27,,1,[],[],[],354
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.8175898,,360,594.5166512,773.2208983,821.6917588,1054.168634,356.0284795,356.8498463,1057.926951,352.8380975,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,507.6146787,,360,700.7607679,876.2483492,928.8963689,,496.7142729,,496.7106596,443.4530314,78,26,,28,1,[],[],[],145
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,432.8808366,,360,624.2969992,794.4356474,838.2208679,1032.55817,430.8177996,431.5671128,431.9658646,384.6381815,85,19,14,25,1,[],[],[],1
