,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,398.3820828,1005.980851,360,593.5709113,775.2681935,822.8951887,1051.095328,381.9196249,382.06952,382.6712596,347.2973116,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,433.4592813,989.5329296,360,634.9637827,825.8731542,879.3660869,1027.765393,420.8284193,421.7930314,421.4077029,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,425.2738956,1033.156446,360,630.2419672,828.9914238,885.9156019,1072.576463,423.0982228,944.8099699,423.4345275,308.66508,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,497.343746,1023.949863,360,682.3953193,854.0252062,1064.258565,,484.5466586,486.5047546,486.0995753,462.7387906,77,10,11,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264857CC150>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264857CC810>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264857CD190>]",256
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,506.7070183,1072.95738,360,687.8462583,855.3416701,889.1173026,1114.912541,508.8260575,508.3043977,508.6093216,463.7767992,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,451.6131687,963.1711911,360,627.20629,793.7591957,981.7032298,1025.668847,442.5697547,441.2947644,442.8237323,173.3960439,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,473.0184924,999.8414073,360,664.9906545,849.3256838,1040.643703,,853.5845623,466.8927833,465.8313146,430.6669631,83,18,27,18,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026489558A10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026488E59CD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648955E210>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648955E490>]",319
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.4484473,1027.617004,360,594.1831525,779.2525741,827.1149995,1071.921413,361.3246541,361.5495296,976.5736344,353.9642231,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,502.423183,978.8408379,360,693.0785984,866.958703,1016.768358,,893.8847975,491.9106156,491.3963022,453.2838054,78,26,15,28,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648C49CB50>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648C49C850>]",149
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,432.8179146,1023.813682,360,620.3151393,797.322888,840.3582499,1068.109072,430.8865078,431.5175881,431.8119677,360.6354552,85,19,14,25,1,[],[],[],1
10,8300,5321,2979,2660,1862,400,798,5321,3108,2341,782,731,563,188,230,174,73,524,364,122,4,6,0,1619,1234,399,2069,431.7848245,1002.227458,360,617.4017718,789.5701057,829.822873,1047.947823,423.867987,424.0714691,422.6975176,420.9887724,83,10,30,21,1,[],[],[],1
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,419.6303487,980.6090883,360,604.9567443,785.7309696,833.9575143,1019.868297,409.5066273,410.5120067,409.3697872,384.6341912,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,457.9852662,994.0372552,360,656.151179,844.1089881,888.5132854,1035.613536,461.1611855,925.4145263,460.2581209,438.1937624,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,460.8137464,990.7767986,360,651.5800571,834.6441772,882.7110151,1027.747318,463.0510042,462.5315838,463.1258183,307.7265254,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,436.026303,992.6676669,360,633.3794553,820.8295238,881.0831075,1024.254559,433.0765862,433.1148948,432.3854955,422.2924362,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,5227,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,461.8803051,1009.021128,360,661.7356745,844.419921,1041.796059,1076.77312,461.3824958,460.8902738,869.2993016,422.83754,83,26,16,20,1,[],[],[],1
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,498.2371527,991.9683088,360,679.287861,850.28555,889.7833567,1031.048184,494.9477166,494.7471823,494.5222716,362.3068998,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,434.9981869,1003.056195,360,626.8644758,811.9780862,864.6143685,1041.02302,419.0109341,418.0595415,418.5734076,281.8517993,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,432.890146,976.4499311,360,627.6623804,817.795513,860.8156065,1024.348718,428.6164561,428.3851157,428.529584,371.396336,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,383.9457854,975.9604681,360,601.7918272,807.6454582,848.7440703,1034.383469,0,294.827332,294.8411033,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,398.2803958,1016.075897,360,596.7694179,780.71955,817.9099763,1068.403491,381.1827171,381.6724714,381.5339453,351.3666174,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,386.0968069,981.1916797,360,591.0127208,782.1768879,831.4337771,1026.977836,327.6742685,327.3588272,324.1439944,179.4690945,94,18,19,10,1,[],[],[],1
