,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,400.2694019,,360,604.0648463,790.8128808,839.1508284,1016.797369,383.3369794,384.436549,384.1034739,344.4642574,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,429.0261313,,360,643.7237474,839.7911073,892.2014172,1014.127332,415.312132,415.2450168,415.2911087,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,412.1102367,,360,614.1577911,805.6672323,860.8970307,1035.582395,1040.108143,409.3518911,409.1490375,330.5874658,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,500.7648844,,360,681.712337,848.5801004,890.1176263,,488.6907701,489.1902466,488.7837259,485.7174718,77,10,11,48,1,[],[],[],296
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,512.9299669,,360,697.5595458,868.7975037,903.4238099,1094.89317,515.9282615,515.599607,513.7970999,465.1982245,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,459.2045412,,360,656.1213254,832.9010578,863.2112705,982.1512801,449.2716794,449.3725647,449.0953531,185.5872771,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,475.2735644,,360,668.5147838,849.7540955,889.2175551,,469.262983,,469.7616793,441.5516134,83,18,,18,1,[],[],[],354
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.8791787,,360,598.2506896,793.0798879,841.6161579,1045.909477,363.7926147,364.466385,1051.511567,338.6678924,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,512.74419,,360,727.8700374,899.7326217,953.7328786,,501.6386336,502.0745045,,426.7908653,78,26,15,,1,[],[],[],109
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,431.0134904,,360,620.2184166,787.8838838,831.5789281,1041.028089,429.9019269,429.4005463,430.5446511,350.7456944,85,19,14,25,1,[],[],[],1
10,8300,5321,2979,2660,1862,400,798,5321,3108,2341,782,731,563,188,230,174,73,524,364,122,4,6,0,1619,1234,399,2069,433.8155454,,360,619.9290524,793.1368411,832.2543025,1022.380064,426.1057254,425.1570565,425.9187359,413.7291233,83,10,30,21,1,[],[],[],1
11,8300,5390,2910,2695,1886,475,808,5390,3212,2364,642,688,536,141,353,239,76,444,334,91,4,4,0,1723,1251,334,2082,415.9153211,,360,600.3505008,766.0394861,814.3128519,995.9307707,408.0127579,407.9526957,408.1280975,365.3707702,85,14,28,18,1,[],[],[],1
12,8300,5388,2912,2694,1886,444,808,5388,3625,2412,650,633,457,122,634,427,114,260,202,49,6,7,1,2092,1319,364,1613,456.0278613,,360,650.8814639,837.100097,878.9987866,1013.004344,455.0982059,1019.819557,452.8088822,451.0014576,85,24,25,11,1,[],[],[],1
13,8300,5262,3038,2631,1842,476,789,5262,3521,3204,539,535,457,87,488,492,77,442,397,62,0,1,0,2056,1857,313,1036,466.2040005,,360,653.9676737,837.1129153,884.9565486,1003.95163,468.4975053,468.4561511,468.9035953,319.9594852,83,22,22,19,1,[],[],[],1
14,8300,5647,2653,2824,1976,597,847,5647,3589,2755,426,516,386,64,519,407,70,371,267,42,4,7,0,2179,1688,250,1530,433.4588383,,360,633.6539327,828.3522122,890.3709542,1003.717379,429.6528877,429.3270944,428.7891759,416.7527975,89,20,20,14,1,[],[],[],1
15,8300,5227,3073,2614,1829,436,784,5227,2837,2777,692,366,335,90,591,541,146,434,453,107,4,5,1,1442,1443,348,1994,461.8785628,,360,663.0790443,844.6679111,888.8120766,995.3966177,454.7069895,454.5003471,453.0136624,1065.237799,83,26,16,20,1,[],[],[],1
16,8300,4840,3460,2420,1694,393,726,4840,3637,2424,704,508,350,101,671,457,150,655,446,120,1,1,0,1802,1170,333,1535,498.573677,,360,689.6901386,861.7866355,902.0464814,1006.543962,494.6688503,495.2053248,495.7599101,387.5352467,77,26,20,25,1,[],[],[],1
17,8300,5523,2777,2762,1933,513,828,5523,2559,2348,608,280,238,65,500,479,109,522,460,119,5,0,0,1252,1171,315,2785,439.1699019,,360,641.6563603,826.7768159,879.2773852,1018.349973,423.6856584,422.2279002,422.549895,279.7691967,86,22,12,23,1,[],[],[],1
18,8300,5603,2697,2802,1961,424,840,5603,3393,2486,703,376,270,86,572,404,106,448,331,95,2,7,0,1995,1474,416,1718,436.1779009,,360,659.2339641,855.7716025,898.7359375,988.9899193,430.9123856,430.8175253,429.9653299,373.5774935,88,22,15,18,1,[],[],[],1
19,8300,6316,1984,3158,2211,406,947,6316,3243,1958,818,399,243,127,0,0,0,674,391,150,0,0,0,2170,1324,541,2281,383.6843128,,360,601.369464,800.837834,840.4671356,993.2554767,0,298.3364091,297.9749414,0,99,0,16,25,0,[],[],[],1
0,8300,5700,2600,2850,1995,368,855,5700,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,393.4227946,,360,589.2562303,756.7628601,793.9449875,1030.909083,376.6032829,376.5527465,376.6189868,352.5970486,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.5725318,,360,597.313482,788.0355467,839.1315032,1000.866381,326.9333641,327.2366234,327.0770537,181.2970773,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,436.3312152,,360,650.7775861,852.9987694,906.427653,996.9102681,431.4554228,433.1393846,999.8962193,410.3432648,89,14,18,20,1,[],[],[],1
