,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5743,2557,2872,2010,476,861,5743,2774,1995,708,19,15,5,580,395,143,693,520,175,8,4,0,1474,1061,385,2823,402.9455204,1011.476916,360,599.5196436,784.0012313,833.0480483,1053.908012,391.145151,376.2722181,390.6580012,353.5423017,90,23,1,28,1,[],[],[],1
1,8300,5731,2569,2866,2006,535,860,5731,2929,2406,538,470,357,73,459,376,77,370,323,64,0,0,0,1630,1350,324,2427,427.6899426,994.3826324,360,638.4737937,833.0377404,886.7039695,1034.19669,414.2584117,414.8135005,414.539739,0,90,19,18,16,0,[],[],[],1
2,8300,5876,2424,2938,2057,559,881,5876,3578,2023,563,642,397,104,454,239,81,298,151,55,0,2,1,2184,1234,322,2136,414.5168028,1031.531769,360,617.9575325,819.7175024,877.8855038,1073.143797,951.5699109,412.2429418,411.7955435,312.2343,92,16,23,11,1,[],[],[],1
3,8300,4911,3389,2456,1719,415,737,,3182,1911,761,274,167,72,264,162,63,1276,789,305,8,9,0,1360,784,321,2446,499.5132207,1024.085604,360,702.2443531,871.6463769,1066.375598,,486.1259618,485.876165,486.8690586,459.1932594,77,10,11,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264825F7D90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648398C0D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648398C7D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648398C850>]",282
4,8300,4782,3518,2391,1674,348,717,4782,3569,3020,695,586,494,116,825,700,157,292,289,53,3,3,0,1863,1534,369,1016,506.6122465,1085.429286,360,694.267866,862.1050111,1093.156481,1131.39135,509.3134668,509.4252834,508.1657082,445.7406868,75,34,24,13,1,[],[],[],1
5,8300,4992,3308,2496,1747,318,749,4992,2903,2328,933,697,626,239,479,326,148,387,289,115,2,0,0,1338,1087,431,2136,454.319931,958.9371715,360,641.3004204,811.0662867,989.3347924,1032.140703,446.5170736,446.9257693,446.1941616,170.6760152,78,20,32,16,1,[],[],[],1
6,8300,5252,3048,2626,1838,404,788,,2775,2322,724,607,549,146,452,344,86,396,352,106,6,2,2,1314,1075,384,2479,481.2550709,1014.336494,360,672.3592208,857.4164408,1055.129098,,477.2997081,862.0670937,476.0572713,428.4213836,83,18,27,18,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487726C50>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487726D50>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487725CD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487725590>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026487724E50>]",384
7,8300,5856,2444,2928,2050,482,878,5856,2182,2006,775,517,445,166,260,234,92,310,287,116,5,7,5,1090,1033,396,3337,394.7058636,1034.041567,360,591.6708992,776.6162711,825.8329125,1077.769063,365.2690652,366.1583001,976.060974,350.653914,92,12,23,15,1,[],[],[],1
8,8300,4944,3356,2472,1730,528,742,,2589,2215,578,341,310,72,608,507,146,672,548,145,1,5,1,967,845,214,2918,506.110211,982.126849,360,706.4482802,882.7009788,1034.611241,,495.5875464,891.717101,494.8385908,441.0199564,78,26,15,28,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002648AC12590>],84
9,8300,5406,2894,2703,1892,431,811,5406,3284,2953,646,316,310,71,464,397,88,601,537,107,1,2,0,1902,1707,380,1417,432.8728673,1026.575014,360,621.6279272,805.1035878,846.1935397,1068.506058,432.2495019,431.9475951,432.63571,374.5513943,85,19,14,25,1,[],[],[],1
