,Truck_1_Arrival,Truck_2_Arrival,Truck_3_Arrival,Truck_4_Arrival,Truck_5_Arrival,Truck_6_Arrival,Truck_7_Arrival,Truck_8_Arrival,Truck_9_Arrival,Truck_10_Arrival,Truck_11_Arrival,Truck_12_Arrival,Truck_13_Arrival,Truck_14_Arrival,Truck_15_Arrival,Truck_1_Volume,Truck_2_Volume,Truck_3_Volume,Truck_4_Volume,Truck_5_Volume,Truck_6_Volume,Truck_7_Volume,Truck_8_Volume,Truck_9_Volume,Truck_10_Volume,Truck_11_Volume,Truck_12_Volume,Truck_13_Volume,Truck_14_Volume,Truck_15_Volume
10,69.22337111117467,82.67395001647563,92.2816777870749,111.70485635654211,73.8765691251962,183.30116743155776,166.78651074569905,211.70341721509175,226.2169203682226,232.05543659324894,153.65211657280872,971.0087854165515,896.5503713077424,960.8479810761352,956.2791704497394,594,594,407,198,493,822,380,508,316,832,305,195,248,199,140
11,27.734367135829682,92.71056099838333,120.7664979621762,135.40870212038854,155.4330611495542,189.82554314825313,140.77096821093443,232.5040666410836,180.3341773318349,245.86053540119258,226.55663740351167,969.7619852989017,907.9048585988988,945.6662361908566,895.8600927461384,640,529,490,299,823,431,143,320,773,711,417,118,211,163,150
12,44.69025059810659,107.2606536174759,119.77559512228564,161.108379672193,109.82108191664756,188.0848460554603,181.20605169188642,220.78793502848012,226.71622481586658,276.8890779641223,211.89739680818906,951.1252184991343,905.7195488176118,969.5756042963328,962.2832180515182,325,773,529,387,731,880,409,570,352,791,290,234,242,105,69
13,79.34568283900748,83.0880609696006,93.78940864250707,115.66860993295865,113.5762798871646,174.06131546765903,147.94482441223914,220.09703906479785,209.05681661779445,283.43006623405654,251.66876083504286,964.3294966132523,892.8870686369702,970.3500886726123,898.497613144054,619,578,798,335,525,666,344,704,595,955,606,176,107,143,113
14,96.89850895710437,96.84491470247345,109.7967231626987,123.83943119323601,90.06923636222335,139.65287525170154,174.0635371127303,221.6552946033929,264.35193761555615,253.76510655106318,237.70698823632992,932.6034632090127,929.4276615063392,986.9300285969167,916.474960121583,574,759,745,717,216,578,158,462,885,948,302,142,162,43,79
15,77.09464935477769,114.02625353670012,78.3864385285301,128.61706459755635,109.27575177533183,156.0638695462879,208.26237832899193,222.3622261083448,259.143208909746,281.84786379704354,176.25144921327114,934.9101199922072,922.5165161963655,943.3008327894368,855.1978661858699,740,567,650,451,111,318,644,548,680,546,359,185,322,76,109
16,65.26466825482902,88.68122408966781,109.12975624846433,135.33223835223055,140.09239132465598,150.283535174065,180.10635297551653,216.61320828253045,255.2815420360903,261.14894955345363,254.80697358846848,944.7888890624591,900.9709395263848,984.4262992488203,966.2446306620606,272,659,629,668,619,790,266,464,613,943,138,249,183,118,154
17,56.30833737423811,64.14366154228978,134.5053367471879,139.46598821432258,153.2018970140391,154.5698595060615,219.15277656133196,185.63888281962033,207.01269677476674,205.96067197405478,137.62325892807078,953.4800305504879,977.8038170397458,976.1856764673114,868.4569573148702,292,530,556,132,221,828,181,518,458,808,383,136,247,51,174
18,91.83265394264187,140.9045213413034,118.06856030290334,123.48936577006245,124.80821874240264,152.67958812866553,210.52484666927793,238.44889658814975,270.1262269566224,286.9339120419754,266.2413308258586,920.7774364170334,863.2952935674493,962.330060093096,903.0354183007854,376,429,684,373,651,880,372,517,806,432,359,149,322,105,127
19,54.02324899670992,58.54639736087092,121.84672900899187,148.47126144047343,113.10786561684064,181.33314079649205,104.06660560024538,213.87041255988277,199.17229007652017,242.6885727339863,267.82264592281405,936.609974505107,873.3448947793621,958.0281890206101,924.4868325386913,485,619,506,317,514,802,309,559,342,561,187,144,320,208,146
