,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10000,6705,3295,3352,2347,376,1006,,2734,3925,1077,412,590,145,390,536,150,355,553,148,5,7,4,1572,2239,630,2264,480.58421545704107,1110.5395874831079,360.0,748.15400298004,983.4301993145525,1148.710870152212,,987.508564900741,477.13596013979156,476.72955908245456,454.15393589557385,105,22,23.0,22,1,[],[],[],120
1,10000,7504,2496,3752,2626,479,1126,,3180,2651,1017,529,398,157,0,0,0,639,555,213,5,0,0,2007,1698,647,3152,398.8545874321281,1051.3870596300126,360.0,664.6380557757943,916.428517392598,1098.389688926348,,0.0,378.78960569803604,379.10178388897145,200.48048060733547,117,0,22.0,29,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65528450>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65528210>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65528150>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC655294D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC655296D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65529950>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65529BD0>]",517
2,10000,5589,4411,2794,1956,698,838,,3366,2599,493,755,605,112,651,516,84,880,639,155,10,3,1,1070,836,141,3542,635.3036602447339,,360.0,918.5422679420327,1113.5885339514775,,,615.8561395637537,614.4228321283395,614.3543007607911,594.2797789949507,87,26,30.0,34,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC67D069D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC67D05A90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC67D04990>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC67D053D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC67D05B50>]",839
3,10000,6725,3275,3362,2354,573,1009,,3733,1994,886,524,283,136,585,340,145,711,378,168,4,0,1,1909,993,436,3387,547.2496184123208,,360.0,854.2198490087839,1090.0102016960705,,,1095.498047304567,530.0189330378682,533.2622671329049,260.73972227683646,105,22,19.0,26,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC68ED9090>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC68EDB0D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC68ED8FD0>]",1009
4,10000,7139,2861,3570,2499,862,1071,,2509,2277,464,896,840,175,464,388,81,0,0,0,10,7,0,1139,1042,208,4750,476.4673798374256,1053.4468540780092,360.0,763.7490100779373,1013.732666143199,,,439.5079339641276,440.24805435372656,0.0,425.1082883116591,111,19,39.0,0,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC69D17AD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6A4B2B50>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6A4B2850>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6A4B1CD0>]",226
5,10000,5860,4140,2930,2051,554,879,,3996,3386,657,575,423,86,350,290,66,1156,1011,180,2,1,0,1913,1661,325,1961,586.5308978887326,1133.3711936096236,360.0,877.106964533565,1081.9211730412371,1189.3840740559197,,578.6178367030309,578.9612875955991,579.1104773850303,523.9510154226609,92,15,22.0,47,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6C984F10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6C985010>]",216
6,10000,5540,4460,2770,1939,473,831,,3505,3306,830,588,570,123,828,747,199,633,601,149,11,10,1,1445,1378,358,2359,641.0249907317981,,360.0,922.075799998692,1116.0280355532284,,,620.03651077089,621.3373224150481,619.5824290479123,599.4146963106075,86,36,26.0,28,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6D4FFF10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6D4FE110>]",831
7,10000,5615,4385,2808,1965,674,842,,3346,2615,510,637,462,96,393,311,74,1223,990,168,13,14,4,1080,838,168,3529,655.5149398359789,,360.0,941.2421689418468,1138.3220355822,,,618.6464228396652,621.3425169010831,620.2410777004952,594.5675396900671,88,16,24.0,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6EF5A150>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6EF5A350>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6EF58BD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6EF583D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6EF5B650>]",842
8,10000,6406,3594,3203,2242,590,961,,3140,3209,740,418,455,93,507,497,124,662,677,150,6,3,2,1547,1577,371,2911,532.3678712740402,1145.176587497913,360.0,817.5385657495941,1041.8951394305006,,,518.9100896888893,519.4042589390324,1047.17788372535,505.1463871700726,100,23,20.0,30,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC70267890>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC70267B50>]",416
9,10000,6786,3214,3393,2375,670,1018,,3500,3047,633,507,456,91,628,518,124,433,369,68,9,9,2,1923,1695,348,2820,492.40331500904074,1092.2687138381068,360.0,771.3257103299775,1008.9313660540363,1159.9587498073631,,479.2316810235812,1018.4683177780122,476.9933379950695,471.6714881793693,106,26,22.0,18,1,[],[],[],23
