,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10000,6705,3295,3352,2347,376,1006,6705.0,2734,3925,1077,412,590,145,390,536,150,355,553,148,5,7,4,1572,2239,630,2264,479.66693418940474,1097.5156328660808,360.0,744.6312199037222,979.4312199037756,1135.8312199037841,1198.8312199037985,993.8616367862252,472.7913303842872,473.2217357896927,461.96235772263253,105,22,23.0,22,1,[],[],[],2
1,10000,7504,2496,3752,2626,479,1126,,3180,2651,1017,529,398,157,0,0,0,639,555,213,5,0,0,2007,1698,647,3152,399.8434991974299,1051.5011223027154,360.0,665.0934991974393,917.4077849117866,1099.2077849117975,,0.0,379.5232059952476,379.853611400653,198.73739518443134,117,0,22.0,29,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC641F2B10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC641F0150>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC641F1990>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC641F3250>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC64153090>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC64153810>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC641530D0>]",517
2,10000,5589,4411,2794,1956,698,838,,3366,2599,493,755,605,112,651,516,84,880,639,155,10,3,1,1070,836,141,3542,635.2664526484728,,360.0,919.4307383628219,1115.0307383628665,,,609.796027460664,609.7460274606659,608.3906220552614,600.257513947153,87,26,30.0,34,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65E3B550>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65E3A7D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65E3B490>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65E39490>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC65E38AD0>]",839
3,10000,6725,3275,3362,2354,573,1009,,3733,1994,886,524,283,136,585,340,145,711,378,168,4,0,1,1909,993,436,3387,544.2704654895646,,360.0,852.8347512039074,1088.234751203961,,,1091.6520200980194,529.8343813826378,528.5431651664215,265.12965165290007,105,22,19.0,26,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC688D1490>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC688D1910>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC688D17D0>]",1008
4,10000,7139,2861,3570,2499,862,1071,,2509,2277,464,896,840,175,464,388,81,0,0,0,10,7,0,1139,1042,208,4750,475.4197431781673,1028.566084523672,360.0,759.7840288924883,1009.5840288925451,1114.784028892565,,439.6028780392976,439.2670672284868,0.0,435.52382398524344,111,19,39.0,0,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC696743D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC69A36FD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC69A37E90>]",208
5,10000,5860,4140,2930,2051,554,879,,3996,3386,657,575,423,86,350,290,66,1156,1011,180,2,1,0,1913,1661,325,1961,586.5024077046537,1118.2752544413265,360.0,876.8666934190015,1081.8666934190483,1174.2666934190609,,579.7971096130343,578.8667042076289,578.8417042076289,518.4862988022217,92,15,22.0,47,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6B789A50>],130
6,10000,5540,4460,2770,1939,473,831,,3505,3306,830,588,570,123,828,747,199,633,601,149,11,10,1,1445,1378,358,2359,640.8491171749522,,360.0,922.6134028893008,1116.613402889345,,,619.9756048912604,619.1647940804496,621.381010296665,599.8053346209896,86,36,26.0,28,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6D247610>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6CB2E790>]",830
7,10000,5615,4385,2808,1965,674,842,,3346,2615,510,637,462,96,393,311,74,1223,990,168,13,14,4,1080,838,168,3529,653.5634028892341,,360.0,939.1276886035836,1135.7276886036284,,,614.7470747675538,613.391669362154,614.7720747675588,605.2335612540455,88,16,24.0,48,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6DFC4AD0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6DFC7E10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6DFC63D0>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6DFC6E90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6DFC4790>]",841
8,10000,6406,3594,3203,2242,590,961,,3140,3209,740,418,455,93,507,497,124,662,677,150,6,3,2,1547,1577,371,2911,531.3451043338666,1100.2570539596393,360.0,813.9093900482,1038.109390048251,1160.1093900482645,,515.3249916088331,515.7803970142386,1041.5262765530078,510.1297213385627,100,23,20.0,30,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x000002CC6FA68990>],111
9,10000,6786,3214,3393,2375,670,1018,,3500,3047,633,507,456,91,628,518,124,433,369,68,9,9,2,1923,1695,348,2820,491.4012841091476,1067.2450340822631,360.0,767.9655698234704,1005.5655698235245,1134.3655698235398,,1009.0907923021729,480.19652698917275,479.2357161783619,466.0323377999831,106,26,22.0,18,1,[],[],[],23
