,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,397.17459864287844,1023.2870541456522,360.0,591.6525724411705,781.1079457762188,817.8325654895372,1078.1937353231558,380.399279697754,380.5097884121718,380.45615663827056,365.4552522234999,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.57470329082315,983.0313469931275,360.0,589.5032105414032,778.844726569691,828.0512628495032,1029.4006844414466,328.5680920673509,328.5007090570867,325.17019846683746,180.8101916721345,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,428.933728512585,985.3685074003804,360.0,630.2529179096655,821.7321062122662,876.2310235706072,1021.6785541110229,907.1408496692452,420.7865298799447,420.9833974561353,411.5887504493011,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,403.56963050122636,1015.511414656677,360.0,605.4099819712999,797.195163737396,1073.2695008950338,,392.33440347792214,394.5176357830729,394.95966278557427,368.270508707612,92,9,19,21,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264911B6890>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264911B4610>]",176
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,400.6154365374568,988.0460651008779,360.0,604.2984293673435,793.8289420612398,848.5836600547092,1026.9600138759733,391.6261223273051,925.490618081584,392.20452522394925,367.9164682597362,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,524.9873959568471,998.5338877933312,360.0,710.0866915476906,865.4865562166667,900.7940420374397,1035.3866583869647,521.9605517688501,522.9247392819651,520.7394447445466,511.8279439146054,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,457.5075882827696,1025.3990032840466,360.0,673.9817619160928,878.469043497847,909.9768061149659,1087.4764495774461,465.47217317971575,960.6840711421784,466.42186447992043,240.84993163737812,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,415.8467209432957,1019.5613509531559,360.0,604.7692747557246,783.0209664269074,823.7748066736787,1068.0582984079106,401.85935599124946,403.51657659206643,402.51251731712466,386.37601065195827,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,439.8739227953891,1032.9967672954263,360.0,640.697445727379,834.4741813176405,1054.5128661244407,1091.3593016553386,424.13500405023285,423.9100161780739,424.50439962440925,397.95148447649046,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,559.7681169185261,1043.6943929349447,360.0,759.1659649953967,910.553533267133,1077.7866866944173,1103.5439267880647,550.7074579547681,548.6822919032381,549.5409154317099,376.79468035624654,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,427.52203850556424,1016.0418009582734,360.0,624.1946897546432,811.5072404921121,1067.374182661596,,413.0583824836374,825.7591341093139,427.28182052141256,403.03587436126077,89,4,32,19,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026495EF9790>],118
11,8300,5967,2333,2984,2088,646,895,5967.0,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,387.5629248318157,1006.2697819199393,360.0,591.992704776873,778.9937578125122,843.9938230935618,1038.2861297702275,952.5662045883822,377.9408649945992,377.01632390820487,372.85753447741456,93,14,12,22,1,[],[],[],1
12,8300,4899,3401,2450,1715,269,735,4899.0,3185,2868,946,709,608,205,390,351,121,459,400,155,3,0,0,1624,1509,465,1301,479.6641373925063,1009.8639803998308,360.0,656.0749346341853,825.7869770782498,852.7280879057105,1060.7420425385976,478.55029830985814,479.88801286672685,477.93290849012084,245.46387373568317,77,18,31,21,1,[],[],[],1
