,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,399.54127594678,,360.0,594.0963043304245,770.2412998726215,807.5112065152606,1040.3042802798386,383.54441942265106,383.4739652656228,383.54112323862694,363.7799689769813,89,15,18.0,20.0,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.68804305373715,,360.0,591.6241826086891,773.6262436587933,822.8392721764625,995.1160936740388,326.4319807912923,326.9518540875177,325.74214655742304,178.7174587408901,94,18,19.0,10.0,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,428.20337922063686,,360.0,626.1120911462344,816.7085001865074,870.5781904768735,1003.5653803522666,1006.4976988572356,422.0045552950281,422.58723751415744,405.9151174573098,89,14,18.0,20.0,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,403.5545726797296,,360.0,610.3761532382073,797.8407219476703,982.7384252897399,,394.63671227054857,394.57945837250355,395.32498425275094,391.3102013564307,92,9,19.0,21.0,1,[],[],[],180
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,399.4326752598642,,360.0,603.1378597539023,810.3345227957541,864.1023218106324,1008.7618567383565,1012.4109220821475,388.27156400830614,389.99795010484024,373.3068357892538,92,12,19.0,19.0,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,523.1368042513325,,360.0,706.0804831505042,861.4877270265142,898.1235485781095,1015.1779659627927,520.0633004934408,520.9113751182091,518.8713678175981,509.88765102906785,70,18,39.0,22.0,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,456.5754348067105,,360.0,665.4711211225258,865.9256902653847,898.0821184649222,1050.1888500663968,1052.2512648382783,464.6560422817527,464.844227779194,246.25938446594193,91,15,24.0,11.0,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,413.1306490534048,,360.0,608.4652969416262,789.732577400155,830.8587013065081,1035.2841456829394,400.22508643382514,400.5577051713378,400.46511235413624,397.2252727113264,86,7,21.0,28.0,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,440.9345018030101,,360.0,642.0211649110815,836.0652415075688,883.279688096938,1049.2606666547938,423.79409623271215,424.8368594582351,424.97066073996234,400.93907361195926,89,6,26.0,22.0,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,555.5598408519386,,360.0,759.04302337198,908.1817343019771,946.1170225838273,1056.4119115881026,545.6943839374594,546.6437730314327,546.8229499269848,379.0336705893407,68,21,10.0,49.0,1,[],[],[],1
