,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,398.438432617598,,360.0,595.3491450276546,764.6234737264566,801.374645345747,1036.45412840364,382.3677300191731,382.11640120591557,382.32022179847064,360.8169208855321,89,15,18.0,20.0,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.52363600804557,,360.0,591.7327054607329,781.4156769761512,831.5010113592083,995.2215910679444,326.38651303900315,326.6677747329187,326.2898942876453,180.78188799050372,94,18,19.0,10.0,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,430.0324683842677,,360.0,628.9019746286434,814.9748644761304,869.6717276967136,1006.9345813072914,1011.6328608772374,425.2150586309806,425.3934888042237,403.966993607359,89,14,18.0,20.0,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,404.58502924617,,360.0,604.2756007352306,789.9601873420745,984.0087386424063,,395.00374620067146,396.0978813993719,395.5206606870652,366.34580787473334,92,9,19.0,21.0,1,[],[],[],180
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,404.52916615496594,,360.0,607.5146645244362,800.8002018487804,854.9912829712304,1004.5867055072009,394.8938956166661,1007.444001061333,395.6119152798391,352.7034030814325,92,12,19.0,19.0,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,524.0264362617585,,360.0,705.8466448598908,861.083519751784,896.8004893731212,1011.8204596194523,519.7880793272758,521.8948727781342,521.7813817513461,516.1810895722942,70,18,39.0,22.0,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,456.55450312496254,,360.0,669.0968015831381,874.1341210182462,906.244932000355,1052.609437477049,1055.8499518739088,465.176693926391,465.303914242926,247.8132529464119,91,15,24.0,11.0,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,413.9183097436366,,360.0,604.2964933501723,779.6777809905449,820.3150051325815,1035.8724746502662,399.8947453196683,402.361510270102,401.1321040718648,361.9776221040072,86,7,21.0,28.0,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,437.9053784534319,,360.0,637.6179234785576,823.8427763911836,871.1978947582879,1051.6034011137926,421.7149867580945,421.6782851023905,422.2679211275951,416.8486885429398,89,6,26.0,22.0,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,556.8259746430967,,360.0,749.5390500905955,900.5697917294225,938.8668377698377,1058.642713087997,546.6647222156387,548.1439347305092,547.9732590464309,374.5443580744245,68,21,10.0,49.0,1,[],[],[],1
