,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,393.42279461211047,,360.0,589.2562302726529,756.7628601143319,793.9449874612704,1030.9090832812603,376.6032829248366,376.55274650879306,376.6189868081519,352.5970486138505,89,15,18.0,20.0,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.5725317734468,,360.0,597.3134820281679,788.0355467312688,839.1315032313205,1000.866381433922,326.933364073063,327.2366233706592,327.0770536535066,181.29707734036023,94,18,19.0,10.0,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,436.3312152166974,,360.0,650.777586094603,852.9987693771955,906.4276529536093,996.9102680690788,431.45542280498125,433.13938458414094,999.8962193069361,410.3432648272867,89,14,18.0,20.0,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,5892.0,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,403.933946590268,,360.0,605.3478184039815,787.5789245057066,846.0001388202483,1031.315736636096,392.6801865609326,395.3283136775196,395.3171062632406,379.17586003705605,92,9,19.0,21.0,1,[],[],[],1
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,400.47292236468786,,360.0,603.8118461961595,803.2415916493177,857.251333130084,992.4256676843481,391.40600083574384,993.6583619304425,390.2554399268128,361.47323207554746,92,12,19.0,19.0,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,527.9427068872272,,360.0,722.6657328513186,879.2757495558519,916.5179351262801,1015.3392942687212,526.1928090325558,527.6599180139729,525.5741783430963,515.9337327350603,70,18,39.0,22.0,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,459.6137583888877,,360.0,677.4659090349717,882.6626903247595,914.1770364973743,1059.8403018725764,467.4839813194497,1062.6977528236412,469.062415318751,241.17422321165768,91,15,24.0,11.0,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,409.9583383532349,,360.0,600.113231084574,766.4481339951774,806.7413614205443,1035.0593335066105,396.2509384804696,398.8961032257652,398.65613809819934,385.87941105136883,86,7,21.0,28.0,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,436.7426973922226,,360.0,637.739459915095,837.1723478777327,885.7356461089914,1045.7915188777345,421.39128891962184,421.05841356380597,421.15801958852813,412.7546030148723,89,6,26.0,22.0,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,556.8924465726833,,360.0,781.7370079060092,932.6367456781866,970.7591945666837,1058.8023980028402,548.4390858482944,546.3183367960302,547.6317546598085,372.0408664621748,68,21,10.0,49.0,1,[],[],[],1
