,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,398.3677035179055,1019.7012746968958,360.0,593.7570592225138,772.7398888285431,809.6169668732373,1074.9909510059001,382.4476585521081,382.3451186819381,382.6111944643907,342.267931222352,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.5044091687833,982.3317640853743,360.0,590.5367010997188,779.4935808295575,828.5847348335355,1028.6108313849013,326.92081170106155,327.13668922318755,327.0062918133516,190.15498133107926,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,428.03089946745575,988.6577678839689,360.0,626.49005337185,816.8129885164896,871.4894267845993,1025.7064946498367,906.7804322651574,420.860488080029,421.05048335274927,411.4186005404332,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,402.5512142007227,1015.9563150463531,360.0,603.9223237273878,795.0582279617482,1073.7153485003714,,392.57032116639635,393.9390722642065,393.1722217162816,377.3272002874376,92,9,19,21,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026490A50F10>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026490A50AD0>]",176
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,398.69013713774314,986.0180043973178,360.0,599.5060606983118,789.2564546282504,843.978622468214,1025.6258350552364,389.25650039613674,923.9700188618021,389.8210364063395,365.4348864598209,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,523.9905368983854,995.7990384732085,360.0,706.6564117235216,862.2375581631976,897.8820622334789,1031.9457807555264,521.6765305296541,522.6509294916258,520.3925890516989,511.3160522574215,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,447.5723080827018,1025.2881944324397,360.0,656.536029714624,859.9093623845217,891.8797834825212,1086.6124531818377,455.839925532033,959.8605805172756,455.6933257495532,266.4173100185633,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,414.962070081463,1019.8725540827764,360.0,606.0109687122851,789.5996523425044,830.6986948430456,1067.5734325781432,402.5270338272398,402.0423870679007,401.7645146801705,394.56780076508915,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,438.9515222769516,1031.5990565014638,360.0,638.8197611237416,829.0214529931254,1046.315143615967,1083.1955108711234,423.4680906782967,423.3810620965057,424.0204646176066,404.0582823230204,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,559.7988205097769,1043.1910813540146,360.0,758.5066395995225,910.0485080051936,1077.0017712635502,1103.3177554610854,548.8019841944573,550.3735412759643,550.1216928138008,391.02260040586975,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,426.4655267215233,1016.656483748079,360.0,623.6697306936419,811.2531559188106,1067.6182879351984,,411.54550508883864,825.5630089075094,426.9160939630611,401.877632237759,89,4,32,19,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264953CC650>],118
11,8300,5967,2333,2984,2088,646,895,5967.0,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,388.6033176198668,1004.9230775442544,360.0,592.1154165182012,779.1001079780834,843.3111487302378,1036.3627655836679,953.035625903178,378.7860483932244,377.49231098721503,373.3151475213398,93,14,12,22,1,[],[],[],1
12,8300,4899,3401,2450,1715,269,735,4899.0,3185,2868,946,709,608,205,390,351,121,459,400,155,3,0,0,1624,1509,465,1301,478.61453926179973,1008.0504380991574,360.0,657.0774287309466,828.0701250081167,854.8620098410071,1060.1733383524386,478.8090099363841,478.6211925284477,478.77513027159534,267.4067765686161,77,18,31,21,1,[],[],[],1
13,8300,5165,3135,2582,1808,230,775,5165.0,3216,2964,990,567,526,168,467,417,148,331,356,128,13,13,1,1838,1652,545,1130,439.890733117892,1043.6449884816022,360.0,619.7829802115898,789.3980115324132,812.2578171877723,1104.5401763840803,917.6706766519302,448.32654916967056,448.71752032626233,420.40287419263274,80,21,26,17,1,[],[],[],1
14,8300,5062,3238,2531,1772,399,759,5062.0,3679,2093,711,781,405,149,567,319,99,513,290,101,11,1,2,1807,1078,360,1817,455.0477190018528,999.0186838679523,360.0,633.4964135510571,804.3956929224636,1006.1120366278958,1042.0086190652935,455.08103596150056,849.2282685062819,453.2002611060468,438.68454075291226,79,20,27,19,1,[],[],[],1
15,8300,5710,2590,2855,1998,534,856,5710.0,3535,2360,561,674,488,131,428,276,71,295,185,36,6,0,0,2132,1411,323,1844,410.29883732354665,968.7179407002274,360.0,606.4603736400716,792.0836542687485,845.5758509234998,1006.20695357113,404.93443770300604,404.38252910582383,405.44645513801623,221.72087083949842,89,16,26,11,1,[],[],[],1
