,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,397.41254371357047,1020.5661878666482,360.0,598.161215182495,789.1692900075068,826.4483917960587,1074.8485829960418,380.46542180962973,380.2475141365338,380.6907742441989,374.5300740328167,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.4920940472496,988.58811173007,360.0,589.2305678964603,777.2979820608896,825.5275119129867,1036.572429626642,328.1384980163135,328.6503358583159,327.3675724883641,190.4976428648997,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,426.9191182517689,991.5156852356508,360.0,629.3661496216768,821.4575712093427,876.8853913226295,1031.0619822498682,417.2762022531977,416.3558484639237,906.8259803703747,414.1022567176508,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,400.38156141613007,1017.8772435910319,360.0,607.4134396072895,797.9920435205025,1075.5598995884384,,389.6352208066687,392.4123144300093,392.47286241658014,370.56778610674826,92,9,19,21,1,[],[],"[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026493823E90>, <Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026493830650>]",176
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,398.80497323527413,990.1797536330276,360.0,598.396782757275,789.6154842426995,844.9794203742167,1028.4301161459819,922.4120571195759,385.88185790908824,386.67563256430407,376.35622500685696,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,523.0685739553472,992.0438257812233,360.0,697.1227865512734,853.2479284910021,890.1490022705476,1030.0225802477414,519.0140177780362,521.5216982052835,520.8197963238814,515.5330448218374,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,454.57796417784425,1029.6255920873816,360.0,664.9168856995816,866.4159365824858,898.1647287574742,1092.169107479305,462.5184313369145,963.4930385864325,463.12188362761464,254.81644345021635,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,413.91780941856666,1020.0007437655431,360.0,603.3622128577223,782.4603006735275,824.7237532750908,1067.4611921652534,401.29693987736886,400.6260556161733,400.58057051359447,373.42105627466975,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,436.9970531956346,1029.5110037401093,360.0,632.6682539456624,826.7858692347279,1041.9410031574002,1078.7448266190693,421.61417916674276,421.56424725038056,422.24698214539626,409.5397429914257,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,558.9053899353052,1047.419901371671,360.0,747.6871664153937,900.1667119898487,1070.541879011106,1096.82562940672,549.8871977854687,547.9498889443653,549.8690227623894,390.20894758210954,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,430.6797959520512,1016.5053125652455,360.0,628.1961439968555,815.5493655575984,1070.1090012124187,,422.8793190866915,425.28983585431337,827.9040393579006,389.92158437908626,89,4,32,19,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264975A4690>],118
11,8300,5967,2333,2984,2088,646,895,5967.0,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,389.79536997113473,1007.5249352316733,360.0,595.2626278428678,793.6201565831409,857.7257330248751,1036.063728287483,385.01125728618456,382.36338814204396,953.6323184052543,350.0685465383603,93,14,12,22,1,[],[],[],1
12,8300,4899,3401,2450,1715,269,735,4899.0,3185,2868,946,709,608,205,390,351,121,459,400,155,3,0,0,1624,1509,465,1301,478.73051629890296,1013.0951549754997,360.0,655.741374386207,826.2851577999912,852.8282042096959,1066.2041194923313,477.50904692578825,477.0227498384589,477.99884655028546,254.29106778120112,77,18,31,21,1,[],[],[],1
13,8300,5165,3135,2582,1808,230,775,5165.0,3216,2964,990,567,526,168,467,417,148,331,356,128,13,13,1,1838,1652,545,1130,434.9421029039548,1059.0112973453001,360.0,615.428132273969,784.35979932234,807.0927604835384,1119.245722112847,446.30035683128455,444.33711154999065,919.7339769011817,420.4482727531931,80,21,26,17,1,[],[],[],1
14,8300,5062,3238,2531,1772,399,759,5062.0,3679,2093,711,781,405,149,567,319,99,513,290,101,11,1,2,1807,1078,360,1817,460.9618679226232,998.2562647551566,360.0,643.197068198117,815.3594668971929,1017.2814941394655,1053.889781736829,848.5755390730699,461.04908832426906,459.39395078387946,423.4249405300513,79,20,27,19,1,[],[],[],1
