,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,396.2262622781158,1019.4301048662869,360.0,599.1504033859163,781.7277108717423,818.9291766020638,1073.1103886265125,380.0153082886718,380.8769574750809,382.0332123806337,325.1520667741446,89,15,18,20,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.6679505477028,983.1385436973784,360.0,596.0345642930295,793.2949376166167,842.7840438201098,1028.3985375103769,326.9197638082109,327.5418992661141,327.2042875881184,179.68808923978068,94,18,19,10,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,425.36117140893947,988.6972638616699,360.0,643.8804804591243,840.4398828462485,992.3651491454497,1024.8648043142246,907.4548914664291,416.8069551672238,416.6934605458778,407.144892617514,89,14,18,20,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,404.5247413864985,1017.2799151620599,360.0,606.7346977747676,797.7293371850768,1075.8376142415511,,394.7076923993741,397.5991907759959,397.6146216825084,374.109634488481,92,9,19,21,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x0000026494742950>],111
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,393.7042785017999,993.6605865416195,360.0,601.6459859852997,795.7692207619838,850.2359416586553,1035.4089931098938,383.93175766866426,384.4579556287135,928.2385179719872,360.42985908091777,92,12,19,19,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,526.1572271779712,997.6860129611525,360.0,711.4540722477058,868.2166455807799,904.7023339309396,1032.1945294992363,524.1437051504005,525.3858470278456,523.5150918496666,509.19625206716773,70,18,39,22,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,452.652992228574,1026.2086185596884,360.0,659.3305943189839,859.6962924958693,893.1836455132386,1088.8387700162234,459.8636130315277,959.478801715987,460.0145361641036,257.09520123586583,91,15,24,11,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,408.1934436202242,1018.0610216726817,360.0,597.1493625401966,784.3668558296173,826.1440840777171,1064.4924177429514,393.9526057664836,394.44762942673617,394.79518648106773,391.0547717905028,86,7,21,28,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,445.191480422441,1034.2441011999795,360.0,650.2794789913313,846.8501834435291,1068.649107518465,1104.3684605817764,429.74752776474463,430.7608145788943,429.33555867097135,421.6192978971021,89,6,26,22,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,558.8193813264978,1042.4144624250803,360.0,756.0659580510938,907.0041805124763,1072.4092603108588,1099.304657771449,550.0643787645033,548.4051410925902,549.982744173935,352.0206367161578,68,21,10,49,1,[],[],[],1
10,8300,5660,2640,2830,1981,536,849,,3165,2088,607,840,548,176,81,62,13,470,333,103,5,7,2,1769,1138,313,2440,427.4066087638621,1018.102875961522,360.0,627.4202348076311,816.5760604965561,1072.1193415942828,,418.3212673104429,423.95786328319224,827.0042423024678,394.42886118226494,89,4,32,19,1,[],[],[<Dual_sim_SC_Change_1_variability_tuned_combined.TLMD_Pallet object at 0x00000264984A0590>],118
11,8300,5967,2333,2984,2088,646,895,5967.0,2887,2637,422,276,251,42,327,280,54,521,501,76,1,3,1,1762,1602,249,2354,385.5820163513353,1008.704415495504,360.0,593.7670032938751,788.1576876240731,853.8075189374522,1039.5745563057737,376.9746042492182,953.2381190934377,378.1970437017296,366.7443045003038,93,14,12,22,1,[],[],[],1
