,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,LINEHAUL_TFC_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,8300,5700,2600,2850,1995,368,855,5700.0,2528,2042,919,404,320,143,334,280,130,466,359,159,1,4,0,1323,1079,487,2811,398.5095021590024,,360.0,596.0220346336628,783.2694697993002,820.4694372967432,1041.2193985184595,382.0694576097838,382.0828094621099,382.1911097911566,371.50869211669607,89,15.0,18.0,20.0,1,[],[],[],1
1,8300,6003,2297,3002,2101,495,900,6003.0,3248,1921,680,489,333,123,497,292,104,258,152,48,1,0,0,2003,1144,405,2451,385.7369382513528,,360.0,590.4086825450903,781.6134999147527,831.2620223474876,994.5711067055305,324.8528563117666,324.7932000869526,324.60841581265777,177.15263657522564,94,18.0,19.0,10.0,1,[],[],[],1
2,8300,5720,2580,2860,2002,546,858,5720.0,3178,2259,558,471,335,76,351,270,67,546,352,102,6,3,1,1804,1299,312,2305,425.8405313409508,,360.0,625.2105595885939,822.5824768309471,877.3690908578366,1007.6798360544186,416.54204144464074,415.46051632458136,1013.6757634508102,413.16966180735204,89,14.0,18.0,20.0,1,[],[],[],1
3,8300,5892,2408,2946,2062,578,884,,3010,2627,506,439,390,77,210,204,32,490,460,91,7,8,0,1864,1565,306,2157,402.80971038175926,,360.0,603.034888230027,791.2352794729949,981.952240016045,,392.5939932175791,393.76695757827616,393.776824059681,382.44051996222845,92,9.0,19.0,21.0,1,[],[],[],180
4,8300,5871,2429,2936,2055,546,881,5871.0,3187,1776,589,535,301,105,329,186,61,527,292,85,3,1,4,1793,996,334,2748,398.7160411212194,,360.0,604.6845177977588,794.3832147527871,849.5263221474239,1005.4512752424394,385.7510102560149,384.5946981485931,1010.0578627609261,382.96055747657925,92,12.0,19.0,19.0,1,[],[],[],1
5,8300,4442,3858,2221,1555,358,666,4442.0,3143,2901,729,871,834,205,398,364,91,518,444,125,4,4,0,1352,1255,308,1527,525.1383454789427,,360.0,714.6847291170386,867.738976029131,903.5875014841929,1008.9958717698499,521.9451359721069,523.2887129308446,520.8401923163881,512.2824740503997,70,18.0,39.0,22.0,1,[],[],[],1
6,8300,5846,2454,2923,2046,320,877,5846.0,4347,2138,813,722,356,108,435,212,83,306,164,64,3,0,1,2881,1406,557,1002,456.50542275448345,,360.0,667.0373479649613,866.550060106792,898.4902108215123,1056.5983432180742,465.30948248267737,1060.3436941150192,464.59666165441683,252.95835122123054,91,15.0,24.0,11.0,1,[],[],[],1
7,8300,5545,2755,2772,1941,409,832,5545.0,2848,2182,783,540,373,129,152,122,39,690,517,192,0,1,0,1466,1169,423,2487,412.0379508775389,,360.0,600.0360521910139,785.6663245877859,826.6857805326827,1031.833119644589,398.5843596691716,401.10736872178205,400.38090361351436,384.435891249,86,7.0,21.0,28.0,1,[],[],[],1
8,8300,5675,2625,2838,1986,483,851,5675.0,2528,2341,657,591,543,146,136,117,27,478,457,116,8,6,0,1315,1218,368,2774,438.7687593301983,,360.0,639.2802360817551,834.5869407347585,881.8286744571616,1046.1113311149475,421.25432171629996,422.55313618987816,422.03412671691376,407.07266519567156,89,6.0,26.0,22.0,1,[],[],[],1
9,8300,4329,3971,2164,1515,387,649,4329.0,2778,2609,736,203,204,71,505,419,125,1101,1063,277,2,1,0,967,922,263,2177,560.8038236195833,,360.0,755.627948519576,906.2856671848084,944.8224276091661,1057.5485688347198,552.0703589589392,549.7604143330502,550.9038048533695,381.7652258906428,68,21.0,10.0,49.0,1,[],[],[],1
