,Truck_1_Arrival,Truck_2_Arrival,Truck_3_Arrival,Truck_4_Arrival,Truck_5_Arrival,Truck_6_Arrival,Truck_7_Arrival,Truck_8_Arrival,Truck_9_Arrival,Truck_10_Arrival,Truck_11_Arrival,Truck_12_Arrival,Truck_13_Arrival,Truck_14_Arrival,Truck_15_Arrival,Truck_1_Volume,Truck_2_Volume,Truck_3_Volume,Truck_4_Volume,Truck_5_Volume,Truck_6_Volume,Truck_7_Volume,Truck_8_Volume,Truck_9_Volume,Truck_10_Volume,Truck_11_Volume,Truck_12_Volume,Truck_13_Volume,Truck_14_Volume,Truck_15_Volume
0,58.216319645018686,114.75145091864918,93.116253334027,160.93214577049682,129.09940783280547,161.80709097749786,169.87452544351873,211.37040058393006,211.28706716626203,245.50161912697067,175.79341871830349,938.8234250458593,918.0531712436252,989.4213597222711,863.6891926755995,469,747,493,172,341,731,0,128,984,596,398,184,243,81,154
1,30.63586043821362,111.96389687658859,161.72915925459486,103.61504278409109,139.78017832056298,153.8075054096229,195.67632700041722,229.64766654683152,253.02317497675503,246.5790510664609,209.3046639441968,977.4070589620127,936.3869454418918,951.250489910973,929.2770155475661,267,790,694,353,737,572,222,460,520,693,180,191,254,24,89
2,43.92950633033314,118.45242336315862,93.19717957834467,142.77318104699677,116.97459056135219,154.35671484440164,153.8217972951536,223.0060216126962,231.934922084638,244.61016973429483,219.86590492195543,945.7169472437806,949.9570448330223,994.5609790367163,830.7987309942608,464,581,477,99,486,755,174,577,826,920,139,324,392,107,84
3,78.00629463561759,60.94978225656408,132.5146676649506,163.8684282963043,163.95889929632966,143.08487007428226,177.68764885270403,233.1589403713229,198.7388539592293,257.3053315327315,165.49471680063346,943.8603499672082,992.1810535007426,1001.3039019233503,967.8928385423847,520,622,599,426,770,874,109,692,181,775,378,206,396,139,107
4,42.24348029736562,127.1691396135145,127.04846739746424,147.6840054031205,169.84865633413114,126.62430323225193,223.82365236404075,224.01342345995323,225.2479417784412,218.99432578654125,201.55524528784963,958.571898414745,947.7882362332969,970.5602792198667,912.8816829793556,420,533,674,508,187,773,248,634,447,732,395,206,291,204,191
5,28.954354696305398,65.6752447590814,129.42262112591592,125.92210548712292,65.75031016531511,129.35537589198992,180.0925034769189,245.7105044180563,215.7666123764474,277.0688384111338,288.2202385587252,993.1549706944683,985.6847032867094,996.8443266513475,929.7824166317639,365,787,808,449,637,453,309,754,682,954,286,223,140,114,114
6,69.13249601468003,124.99420843917932,114.39558246672632,91.2856644132723,118.13086444019395,180.07428416784097,199.93692510231335,228.52150256564266,231.17186229105891,222.270640805877,223.4094074972075,919.2426492419962,910.7552913492177,1003.0112797804304,890.8881437945212,366,564,507,124,406,433,251,706,179,608,515,273,292,155,185
7,51.37446677165745,100.73491820253912,115.48778439570079,102.5738426910106,139.181364111358,156.09264292281452,191.12515830046425,247.04384502848387,228.67749861007738,233.80767049640164,229.8297234686093,932.5761185555225,940.4533340532257,969.1009359111868,937.2997515225004,489,414,662,326,115,658,0,510,581,951,386,264,319,210,117
8,42.89400671228205,142.35107014464222,111.93471497626362,125.09393609441815,92.21709637892266,163.0484913565762,194.78183728912518,215.58503917422354,237.50222382721836,244.53407360049502,205.33512803732393,935.7552992341919,924.7717496602648,1011.1162085400133,984.4187172940792,551,695,787,409,387,485,350,822,944,842,49,144,51,185,155
9,61.49964971976386,87.52239499005515,96.81702948934941,124.35052151378186,123.69479616620693,195.1253480936628,142.96058277868545,216.7875086095041,189.75316810247898,236.83957307585868,215.44404689722765,980.1192458242524,886.1998426903078,975.8620143350788,863.2620539199554,523,433,449,356,494,700,396,296,711,808,314,106,240,162,98
10,58.461808193267416,54.532986128589705,106.07195317787287,113.94284306172726,89.48107714662659,174.49930209103496,160.82617130468165,238.02562231757435,200.40580899251648,253.91546534497715,267.3125296106654,904.9885769169625,915.7637495129029,973.5787535815941,944.4528231059415,398,987,817,395,480,751,139,774,958,549,295,295,437,133,235
11,57.92895137342077,72.81401144240293,118.8397267536173,155.07374248327375,127.55506035463934,169.3139978755577,202.69567796328352,228.32921811425754,253.00528881670354,267.4798434948904,184.11019054454968,950.8751440110809,877.2645322307023,939.7985783446906,896.9630811814546,767,758,840,260,658,912,428,411,809,616,259,157,69,255,23
12,79.4287454319886,96.94732340308258,107.49071869916936,138.14224641152458,113.1516187356661,188.43804450154732,214.8993222420091,226.35930700038085,241.5269172330679,198.27144241220327,164.54190466772985,955.9306364875827,917.5143211329206,964.4235092699229,858.7987347191142,242,565,879,424,169,669,69,485,1030,566,473,217,327,153,39
13,38.95969643409309,75.21301588509387,129.6037873390572,136.1059851006233,106.91816717989525,151.17970424409455,150.34448415346472,213.93009771543726,233.12632651732233,240.2851152026379,205.18090050528042,964.8383110810151,890.3509978061252,963.7101862853509,903.8180608416119,526,511,554,457,347,841,312,742,557,478,297,147,203,75,97
14,26.496507281131805,73.40053357208099,124.76893669213646,137.139307936153,54.64060490674463,171.85328894618522,212.78705692301048,223.77316052718908,225.7255451543636,204.60137010294318,258.228350457592,958.8846937737571,883.9870832972396,986.2975928654121,864.4663544892245,338,736,603,484,436,864,273,262,1076,603,133,197,111,242,162
15,47.08187310361232,110.80049447416988,105.84797014039364,131.7804385002675,76.41496181034601,157.25597870783463,206.12142414926322,231.5538139951649,221.54229831323,211.23967496473367,250.11076927252893,948.0931738368639,985.076996062875,967.958704580038,861.6388606221062,320,861,738,600,473,494,277,349,470,999,413,240,204,138,142
16,67.44761781475775,110.00820371411487,73.73824304481693,102.38480154678753,170.45667231380895,179.0232125882036,183.18187032789933,210.7204072294868,233.63623101674335,227.40848225304876,175.75302331245334,948.832117571048,967.2026218815763,941.1410567225873,889.8557821297217,709,465,560,469,810,787,303,481,240,1048,438,208,151,166,188
17,71.21723469209999,111.8382695843293,116.50425792377585,140.0338744032837,117.48045389741118,154.2159854430436,205.45955910477932,231.829101867629,210.78153231992104,197.79137587335745,258.7351782467431,938.2419158711821,954.9857340375779,981.6727425181346,767.8698292955254,247,834,678,283,610,588,191,681,613,1021,439,277,341,118,118
