,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6836,4066,3418,2393,517,1025,6836.0,4848,2479,1021,963,466,200,580,286,134,823,424,178,9,2,1,2473,1301,508,2554,494.93865908579687,1028.680340998729,776.0494134440643,969.7499479039777,1063.9202869392004,1098.1855425491965,414.16896624399214,415.22494468741894,414.28635521014684,391.4145590815411,138,20,33,29,1.0,[],[],[],1
1,10902,7197,3705,3598,2519,535,1080,,4422,2728,957,587,341,110,665,407,142,809,477,158,6,1,2,2355,1502,545,2795,509.97529605557577,1043.4222325813623,800.7674316365487,998.9975411719296,1080.2734516483147,,421.23630987318717,421.05143229834067,421.67135599909795,279.6202711786683,145,25,21,29,1.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E41765210>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E41765410>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E41765690>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E41765910>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E41765B90>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E41765DD0>]",345
2,10902,8100,2802,4050,2835,530,1215,,4185,4189,966,533,551,119,0,0,0,714,723,162,0,0,0,2938,2915,685,1562,433.60300754438407,1022.7146775189519,753.8619563625667,989.0849871201261,1059.229303852433,,0.0,382.01994130125274,382.20469596746375,0.0,163,0,25,32,0.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E42E33BD0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E42E30750>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E42E32910>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E44207D90>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E44204510>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E44204250>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E44204CD0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E44207690>]",435
3,10902,6978,3924,3489,2442,710,1047,6978.0,4864,1995,735,827,306,121,939,392,169,718,341,108,2,1,0,2378,955,337,3308,545.0045568437096,1051.2548481232368,812.56261839425,1008.1558678254077,1099.8325141796595,1122.3755227058577,548.528814988131,548.8492541931436,549.0413791649241,400.29394128657714,140,30,26,24,1.0,[],[],[],1
4,10902,6323,4579,3162,2213,624,948,,3699,2477,946,335,247,83,458,303,112,618,405,171,971,620,256,1317,902,324,3780,619.8263780665843,,883.5844148041111,1056.894805903477,,,617.5556595386602,617.6148182648041,622.2215678881618,,128,18,14,24,,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4904BF50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E49048B50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E49048FD0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4904B310>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E49048350>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4904A8D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4904B450>]",948
5,10902,7620,3282,3810,2667,403,1143,,3613,2724,1305,0,0,0,760,622,283,753,563,278,14,5,4,2086,1534,740,3260,488.79842753738563,1105.4758631844536,822.3052476132972,1040.6569290835384,1134.4077063895354,,379.5003080257913,0.0,379.1775633427103,363.03856719677276,154,34,0,32,1.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B279290>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B27B710>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B279E90>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B27B2D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E5D10>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E5450>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E5290>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E4F10>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E49D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E4650>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E4B1E4610>]",590
6,10902,6428,4474,3214,2250,414,964,6428.0,5039,3025,1122,1102,707,263,689,388,185,617,390,124,8,1,0,2623,1539,550,1716,550.083807373243,1050.570748931982,793.5372756062195,985.0888261152938,1078.2356495143608,1115.2116911602466,555.5072920496497,555.5076077409683,555.497549318505,484.94415736471973,130,26,42,23,1.0,[],[],[],1
7,10902,8289,2613,4144,2901,549,1243,8289.0,3996,2840,1040,0,0,0,760,552,194,544,401,148,7,4,3,2685,1883,695,3026,478.66614323142466,1091.0993394732602,813.4878406509075,1054.6815328571201,1127.989443434028,1173.9128948500147,344.95723072858755,0.0,344.90781426210697,325.17623880183083,167,31,0,22,1.0,[],[],[],1
8,10902,6726,4176,3363,2354,549,1009,,3553,4026,926,821,857,220,284,342,74,656,750,172,0,0,0,1792,2077,460,2397,528.3718688713022,1045.2192474966662,793.6674031553564,991.572519441672,1082.6137847215018,,528.5582040331361,528.2011483702869,528.7060582336787,0.0,137,14,38,32,0.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E51666190>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E51666410>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E51666690>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E51666910>]",210
9,10902,7802,3100,3901,2731,546,1170,,3411,3371,1048,296,300,94,380,329,119,681,675,210,9,6,1,2045,2061,624,3072,478.3797254077249,1069.7160954921706,794.3461492020749,1023.1672230481354,1106.77120707631,,356.42761917911827,356.13677240830276,356.53590435928294,308.32498391396797,158,17,14,32,1.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E54099D50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E540999D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E54099650>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E540992D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E54098F50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E540984D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E54098190>]",374
