,TOTAL_PACKAGES,TOTAL_PACKAGES_TLMD,TOTAL_PACKAGES_NC,TLMD_PARTITION_1_PACKAGES,TLMD_PARTITION_2_PACKAGES,TLMD_PARTITION_3AB_PACKAGES,TLMD_PARTITION_3_PACKAGES,TLMD_SORTED_PACKAGES,TOTAL_LINEHAUL_A_PACKAGES,TOTAL_LINEHAUL_B_PACKAGES,TOTAL_LINEHAUL_C_PACKAGES,USPS_LINEHAUL_A_PACKAGES,USPS_LINEHAUL_B_PACKAGES,USPS_LINEHAUL_C_PACKAGES,UPSN_LINEHAUL_A_PACKAGES,UPSN_LINEHAUL_B_PACKAGES,UPSN_LINEHAUL_C_PACKAGES,FDEG_LINEHAUL_A_PACKAGES,FDEG_LINEHAUL_B_PACKAGES,FDEG_LINEHAUL_C_PACKAGES,FDE_LINEHAUL_A_PACKAGES,FDE_LINEHAUL_B_PACKAGES,FDE_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_A_PACKAGES,TLMD_LINEHAUL_B_PACKAGES,TLMD_LINEHAUL_C_PACKAGES,TLMD_LINEHAUL_TFC_PACKAGES,TLMD_AB_INDUCT_TIME,TLMD_C_INDUCT_TIME,TLMD_PARTITION_1_SORT_TIME,TLMD_PARTITION_2_SORT_TIME,TLMD_PARTITION_3AB_SORT_TIME,TLMD_PARTITION_3_SORT_TIME,UPSN_SORT_TIME,USPS_SORT_TIME,FDEG_SORT_TIME,FDE_SORT_TIME,TOTAL_PALLETS_TLMD,UPSN_PALLETS,USPS_PALLETS,FDEG_PALLETS,FDE_PALLETS,PASSED_OVER_PALLETS_1,PASSED_OVER_PALLETS_2,PASSED_OVER_PALLETS_3,PASSED_OVER_PACKAGES_TLMD
0,10902,6836,4066,3418,2393,517,1025,6836.0,4848,2479,1021,963,466,200,580,286,134,823,424,178,9,2,1,2473,1301,508,2554,495.26832904635444,1025.647382423003,769.706655145777,963.693189424295,1061.017868803845,1094.8093370712247,410.58515118852927,411.11923900462506,410.6504826969248,404.27344338162396,138,20,33.0,29,1.0,[],[],[],1
1,10902,7197,3705,3598,2519,535,1080,7197.0,4422,2728,957,587,341,110,665,407,142,809,477,158,6,1,2,2355,1502,545,2795,501.08347469141876,1042.6924156358668,794.823961538077,998.2331738117721,1079.395070985602,1115.8827493969475,504.11736835637055,504.45616771996293,503.80489001696384,277.3269322733989,145,25,21.0,29,1.0,[],[],[],1
2,10902,8100,2802,4050,2835,530,1215,8100.0,4185,4189,966,533,551,119,0,0,0,714,723,162,0,0,0,2938,2915,685,1562,437.9663865589189,1025.5986779088375,763.7568909671808,991.6681155688397,1061.8542807148622,1107.7695761271732,0.0,384.0255464914333,383.90622145708505,0.0,163,0,25.0,32,0.0,[],[],[],1
3,10902,6978,3924,3489,2442,710,1047,6978.0,4864,1995,735,827,306,121,939,392,169,718,341,108,2,1,0,2378,955,337,3308,551.3020579700321,1077.2784776712076,833.5294421925242,1033.7750894927983,1125.6531229592972,1148.2411875534222,550.2538202087467,550.3962778661721,550.0293598526561,398.1105374895405,140,30,26.0,24,1.0,[],[],[],1
4,10902,6323,4579,3162,2213,624,948,,3699,2477,946,335,247,83,458,303,112,618,405,171,971,620,256,1317,902,324,3780,617.6073938830492,,879.1404347632091,1061.5605498968068,,,615.4342093324651,,615.5516229094836,615.2100599373545,128,18,,24,37.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490A84D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490ABF50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490AA590>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490AA010>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490A8610>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490AB8D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E490ABB50>]",948
5,10902,7620,3282,3810,2667,403,1143,7620.0,3613,2724,1305,0,0,0,760,622,283,753,563,278,14,5,4,2086,1534,740,3260,488.74947553050276,1083.3921797493465,800.3744091976226,1017.6388922800429,1111.1531281739888,1160.3907963588647,379.86747473075985,0.0,380.6056177331651,362.6151082157026,154,34,0.0,32,1.0,[],[],[],1
6,10902,6428,4474,3214,2250,414,964,6428.0,5039,3025,1122,1102,707,263,689,388,185,617,390,124,8,1,0,2623,1539,550,1716,555.4287255957267,1061.5690991796903,812.5860261112596,993.9911939478079,1090.12222103189,1126.7658920205322,553.5364744766046,553.9840495753862,553.4029167557906,486.96568521395625,130,26,42.0,23,1.0,[],[],[],1
7,10902,8289,2613,4144,2901,549,1243,8289.0,3996,2840,1040,0,0,0,760,552,194,544,401,148,7,4,3,2685,1883,695,3026,478.3103286070553,1083.7318650712652,815.9161170233915,1046.7509897604664,1121.2387862883577,1167.8954494508994,342.8938171284401,0.0,342.8472599520879,323.9505408248026,167,31,0.0,22,1.0,[],[],[],1
8,10902,6726,4176,3363,2354,549,1009,6726.0,3553,4026,926,821,857,220,284,342,74,656,750,172,0,0,0,1792,2077,460,2397,529.8952001063914,1048.7222610188423,802.9591447311822,996.5179683477594,1086.6633340280137,1117.232814458254,528.9059708288022,529.1419957850395,529.2087974345491,0.0,137,14,38.0,32,0.0,[],[],[],1
9,10902,7802,3100,3901,2731,546,1170,7802.0,3411,3371,1048,296,300,94,380,329,119,681,675,210,9,6,1,2045,2061,624,3072,480.25277291031347,1072.0975245158081,802.2257025180262,1025.2996129932465,1109.534114833872,1151.216728614453,357.15745148098495,358.0323737957468,357.819582456375,306.48735425460075,158,17,14.0,32,1.0,[],[],[],1
10,10902,6846,4056,3423,2396,219,1027,6846.0,4399,3395,1414,629,507,204,569,409,158,740,591,241,4,1,3,2457,1887,808,1694,520.6721462166923,1064.9027520061222,799.0249703978606,993.4715682952757,1080.0848449272037,1135.4225290798568,471.39414715090703,472.00278562319875,471.72705973567224,305.80348740188174,138,23,27.0,32,1.0,[],[],[],1
11,10902,7267,3635,3634,2543,550,1090,7267.0,3253,3795,987,433,537,133,502,627,164,287,304,91,235,263,59,1796,2064,540,2867,556.1049321209255,1111.3358267914275,856.095593966252,1061.1728061542574,1148.809620082124,1184.9406368707225,461.1874295326186,460.5543034282523,460.77584612179976,459.9732418872481,146,26,23.0,14,12.0,[],[],[],1
12,10902,6359,4543,3180,2226,581,954,6359.0,4008,3533,774,843,741,164,508,439,70,873,729,167,0,8,1,1784,1616,372,2587,576.9073124689194,1055.6370892156642,830.5713229651635,1012.2274354147648,1094.6508212790604,1119.187092369039,493.2540687103666,494.35620697258116,494.02804683497766,467.4126886921291,129,21,35.0,36,1.0,[],[],[],1
13,10902,6764,4138,3382,2367,676,1015,6764.0,3627,2364,794,772,512,174,420,281,83,1029,665,196,2,2,2,1404,904,339,4117,590.2180782272331,1108.1033412382412,862.9838020089585,1057.527744654457,1154.1262449346643,1176.8452930811982,595.5142888435477,595.5559198134981,595.3078802419849,369.4189614109986,137,16,30.0,38,1.0,[],[],[],1
14,10902,7429,3473,3714,2600,558,1114,7429.0,4395,3339,923,743,580,171,772,616,167,219,171,28,4,2,0,2657,1970,557,2245,462.55474884045265,1015.289045621532,763.7981620362606,976.3646838872224,1053.231967398123,1090.4024260465435,459.5755978080512,459.48795766927583,459.71499472768113,326.5754636674086,150,32,30.0,9,1.0,[],[],[],1
15,10902,7498,3404,3749,2624,612,1125,7498.0,5271,3159,803,677,416,95,482,275,67,776,478,128,4,6,0,3332,1984,513,1669,440.7716908466555,982.4466319180339,743.401048159608,953.5544771607746,1024.3728910831978,1058.4402800074884,388.16920463830724,388.38611584819716,388.3315076858252,333.05112963833875,151,17,24.0,28,1.0,[],[],[],1
16,10902,7226,3676,3613,2529,510,1084,7226.0,5183,2606,987,999,527,195,787,363,162,391,186,55,6,4,1,3000,1526,574,2126,467.40147877638816,1011.4094717753143,760.4674014913599,965.6359621018282,1046.2435443233626,1084.268920618514,471.5460487401875,470.9085775410492,470.4368528387523,462.8747073806563,146,27,35.0,13,1.0,[],[],[],1
17,10902,6687,4215,3344,2340,455,1003,6687.0,3911,3194,1151,407,311,114,376,309,117,573,457,165,616,563,207,1939,1554,548,2646,507.28721969526123,1029.5823263863256,772.8555780275731,958.8249183285793,1061.0583466591847,1098.076778595205,512.1000524378114,511.2841712509963,511.18652075931277,510.91871140680786,135,17,17.0,24,28.0,[],[],[],1
18,10902,7862,3040,3931,2752,819,1179,7862.0,4247,3223,551,610,476,67,327,224,33,687,500,91,15,10,0,2608,2013,360,2881,472.7814847326447,1029.6798136156704,787.9249340812439,1010.1400419324365,1085.4993198562943,1109.3419972621684,360.7921341209696,360.98239959151437,360.4486067274648,350.549557585183,159,12,24.0,26,1.0,[],[],[],1
19,10902,6786,4116,3393,2375,496,1018,6786.0,3951,2474,1136,919,529,247,505,338,161,745,457,203,7,2,3,1775,1148,522,3341,545.0541820104547,1088.0636725213888,824.3160704103665,1015.9070236140996,1122.003591505009,1157.3636815975456,547.3929298987762,547.2436752784243,547.296660534215,428.59905080082865,137,21,34.0,29,1.0,[],[],[],1
20,10902,6957,3945,3478,2435,713,1044,6957.0,3285,2718,793,531,474,146,573,480,132,539,450,123,253,183,61,1389,1131,331,4106,562.2474613780711,1101.0088466786249,850.0121602683992,1049.5694144532838,1149.181158285654,1171.1850042408112,563.9055822792018,564.1307969120944,563.4521480037113,564.2857338794814,140,24,24.0,23,10.0,[],[],[],1
21,10902,7652,3250,3826,2678,724,1148,,4772,2459,728,1023,522,154,0,0,0,900,478,149,15,8,1,2834,1451,424,2943,503.22895647922553,1065.3564218132942,815.6892801606632,1034.3235721937294,1114.5431492735945,,0.0,500.88059693254127,500.7830491770526,383.1950155252356,154,0,34.0,31,1.0,[],[],[],24
22,10902,7011,3891,3506,2454,567,1052,7011.0,5224,3959,762,867,692,117,503,377,84,641,512,76,12,9,1,3201,2369,484,957,475.14744330191877,998.2234035483202,767.4376913672194,970.4125297006843,1036.2126716009477,1068.7539491613973,472.90524963750715,474.09019869738364,473.5721605080438,434.9837407509978,143,20,34.0,25,1.0,[],[],[],1
23,10902,7357,3545,3678,2575,546,1104,7357.0,4337,4172,935,686,657,154,52,48,8,888,837,215,0,0,0,2711,2630,558,1458,450.3213544316822,1002.3049243200711,749.1457878966193,954.8010323438248,1039.3629591438535,1076.6981973847571,397.3907889359909,408.0339451115383,408.04906343410374,0.0,149,3,30.0,39,0.0,[],[],[],1
24,10902,6708,4194,3354,2348,488,1006,6708.0,4681,3098,963,845,535,152,892,621,196,509,338,96,4,5,1,2431,1599,518,2160,543.838271804472,1061.8445241837937,814.939709035772,1012.2101767778954,1094.6618738358247,1129.3903229521416,542.7708000930007,543.374566284389,543.2811739227787,420.30738698622855,136,35,31.0,19,1.0,[],[],[],1
25,10902,6441,4461,3220,2254,578,966,6441.0,4641,2864,836,676,390,128,998,634,177,810,489,137,7,10,5,2150,1341,389,2561,552.4279225168817,1042.976686289505,810.9354461664846,993.3446351707977,1082.4475923711623,1108.3594331011261,466.75565359474786,467.5176025238486,468.3069444383809,460.0673457849904,131,37,24.0,29,1.0,[],[],[],1
26,10902,6649,4253,3324,2327,669,997,,3721,2718,827,639,466,160,436,315,92,1093,805,246,1,0,0,1552,1132,329,3636,623.5035596033185,,895.3845499161386,1085.6900206002601,,,623.0378128551025,623.1215987610649,624.268589529054,33.633934134323624,134,17,26.0,43,1.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0C690>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0F1D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0FA50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0DE50>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0FED0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0FE90>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0C350>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E76D0E690>]",998
27,10902,8046,2856,4023,2816,736,1207,,3163,3315,781,611,633,158,0,0,0,599,692,151,4,7,1,1949,1983,471,3643,501.2900804577782,1096.9613930278383,836.3563669197581,1066.2576543226833,1146.6240165483712,,0.0,366.18517009680414,365.7462388444129,356.5760649423716,163,0,29.0,29,1.0,[],[],[],21
28,10902,7680,3222,3840,2688,667,1152,7680.0,4624,3288,752,963,704,127,0,0,0,763,519,140,5,1,0,2893,2064,485,2238,458.2222544664856,1010.0821503824654,772.4482483689388,984.9219735900245,1055.5216685259018,1087.9956611906366,0.0,383.3464168630235,383.3992944901462,307.3953704940057,155,0,36.0,29,1.0,[],[],[],1
29,10902,7538,3364,3769,2638,428,1131,7538.0,4742,4177,1024,361,352,87,428,351,83,418,365,79,415,353,72,3120,2756,703,959,422.5401302704972,1016.5994039464027,733.4729210240948,947.1875300655199,1046.0485611229647,1093.0095551931988,418.4585189443418,419.62411031142113,418.9948285612528,419.35997383625556,152,18,16.0,18,17.0,[],[],[],1
30,10902,6507,4395,3254,2277,592,976,6507.0,4619,2949,782,1131,762,180,620,389,106,669,414,110,7,5,2,2192,1379,384,2552,565.6699407566672,1066.3777128819283,829.3943408109678,1022.7586163082345,1106.6691640858683,1132.3509869584868,480.16188366366237,481.2479893133888,480.30078382321904,480.8939093155167,132,23,42.0,24,1.0,[],[],[],1
31,10902,6952,3950,3476,2433,472,1043,6952.0,4385,3819,1003,729,602,170,657,530,132,518,473,129,6,3,1,2475,2211,571,1695,499.8302364225109,1015.5696631169695,776.5938453519649,968.3432867291266,1047.9093830263741,1085.973997549475,497.62749525474584,496.4792729473076,496.80696246949213,395.1752096934741,140,27,31.0,23,1.0,[],[],[],1
32,10902,7143,3759,3572,2500,813,1071,7143.0,3093,2943,589,742,712,140,560,559,117,482,373,74,0,0,0,1309,1299,258,4277,561.7242110771764,1103.1028302905465,856.953776005453,1069.3087269692858,1158.3085249834508,1175.5872793896488,558.3652612196446,560.2577144705455,559.5157211952629,0.0,144,25,32.0,19,0.0,[],[],[],1
33,10902,7452,3450,3726,2608,666,1118,,4115,3313,782,644,531,130,267,223,38,815,635,162,2,3,0,2387,1921,452,2692,480.040161593894,1028.984634263664,780.2462296063413,994.2464242252343,1074.1361240932977,,476.60866624488125,478.0718542588794,478.3287039003493,315.4274816208309,151,11,27.0,33,1.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E06B15810>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E06B17450>]",102
34,10902,6685,4217,3342,2340,441,1003,6685.0,5046,3490,982,880,609,166,944,639,170,423,281,81,13,8,3,2786,1953,562,1384,499.98523379799735,1009.1446111630405,773.0528844732851,960.9733549039477,1039.6946474514216,1077.314780264447,504.76273394995013,504.7431439988745,503.13099178933606,447.1417925079891,135,36,34.0,16,1.0,[],[],[],1
35,10902,6598,4304,3299,2309,501,990,6598.0,4438,3175,953,515,372,107,576,439,135,1114,824,222,0,0,0,2233,1540,489,2336,536.3104818671031,1046.0284465879226,806.5559074278103,993.6766576871005,1080.397514587282,1113.214034341083,536.5174701593845,536.8312629660513,538.1541594705956,0.0,133,23,20.0,44,0.0,[],[],[],1
36,10902,7113,3789,3556,2490,702,1067,7113.0,5520,3093,598,906,460,101,447,256,34,926,547,98,10,4,0,3231,1826,365,1691,466.7915003622721,1025.2784882539154,757.2464445044677,955.6197651775797,1073.2696344151627,1097.2760119225156,414.72466211511426,414.505584500425,414.03891194941264,404.00292314685584,144,15,30.0,32,1.0,[],[],[],1
37,10902,7001,3901,3500,2450,717,1050,,3933,3553,693,519,474,113,524,499,86,813,713,160,0,0,0,2077,1867,334,2723,548.7719285056364,1069.1574182096522,831.6344631490754,1031.6565260834234,1117.7777787790822,,547.563294381769,546.9336602458153,547.4328879467857,0.0,141,23,23.0,34,0.0,[],[],[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E102889D0>],84
38,10902,6228,4674,3114,2180,516,934,6228.0,5153,2987,886,1321,764,236,602,356,110,702,446,121,10,5,1,2518,1416,418,1876,574.5035544710175,1062.5002529430112,825.2499305361858,1009.3169829835008,1097.4800937359585,1125.3479713848392,516.0940858742478,515.7816894599038,515.7178357651977,475.1534575740696,126,22,47.0,26,1.0,[],[],[],1
39,10902,6356,4546,3178,2225,613,953,6356.0,4003,3726,734,713,713,119,682,618,140,737,689,135,0,0,0,1871,1706,340,2439,574.988212224619,1057.698378024099,834.2499505335962,1014.9697913299368,1099.610212985781,1122.429901719235,494.9902382678346,495.2995159554105,494.92170994259686,0.0,129,29,31.0,32,0.0,[],[],[],1
40,10902,7553,3349,3776,2644,793,1133,7553.0,3838,2057,702,938,527,169,301,167,67,673,381,126,0,0,0,1926,982,340,4305,542.1990494347511,1095.986378566568,847.3347429834898,1057.897156122715,1149.8315600720023,1172.3854856696407,390.10918360017183,390.95119074434274,390.99381718787674,0.0,152,11,33.0,24,0.0,[],[],[],1
41,10902,7744,3158,3872,2710,479,1162,7744.0,3324,2986,1185,555,452,185,339,321,121,521,462,193,2,4,3,1907,1747,683,3407,514.7762439369145,1101.2097053866369,827.9372488617147,1044.006875955137,1134.0721515628145,1179.1834926590686,402.48886385762574,402.60517487740776,402.81928515927666,366.79396087657835,157,16,24.0,24,1.0,[],[],[],1
42,10902,7429,3473,3714,2600,741,1114,7429.0,5089,2659,607,1023,521,119,286,159,25,824,382,86,29,16,3,2927,1581,374,2547,486.847092834741,1020.3305939216116,790.3151876493426,999.6861316787005,1070.265385314763,1095.2550285292443,484.33335126744674,486.434596929146,485.42521250871874,395.2784860071723,150,10,34.0,26,1.0,[],[],[],1
43,10902,7201,3701,3600,2520,399,1080,7201.0,4757,3509,1139,399,299,93,674,525,177,723,532,171,49,43,16,2912,2110,682,1497,437.363198372008,983.4886720459757,723.6926354196894,932.8657001152319,1010.6495635956934,1055.9513702662914,435.3928332710752,435.5164260711253,435.0076226047836,390.2234057009172,146,28,16.0,29,3.0,[],[],[],1
44,10902,7638,3264,3819,2673,651,1146,7638.0,3685,2903,868,683,526,165,280,226,66,636,534,141,2,4,1,2084,1613,495,3446,505.7994094978731,1078.0516041757285,819.120186821878,1038.0166652451894,1122.1278208059027,1155.4477482490297,387.3747704745621,390.7531660091088,391.3525238038163,368.75209023624575,154,12,28.0,27,1.0,[],[],[],1
45,10902,7372,3530,3686,2580,564,1106,7372.0,4117,3266,972,883,701,219,117,106,30,728,555,179,5,5,2,2384,1899,542,2547,469.6734890057337,1027.490199389921,767.8723127236731,980.1794043724162,1066.0068275883923,1102.0783978577815,377.9798790413556,391.3585124382022,391.19438451404557,368.32824601374386,149,6,37.0,30,1.0,[],[],[],1
46,10902,6503,4399,3252,2276,650,975,,3209,3431,775,858,992,205,274,257,69,795,769,175,1,3,1,1281,1410,325,3487,618.9216481064765,,880.5074457715948,1068.813738619249,,,628.989394975536,632.3350288409757,628.920380742012,352.2461314054884,132,12,42.0,35,1.0,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E375290>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E418E90>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E41B2D0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E41A350>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E41ACD0>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E418610>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E8E419F50>]",975
47,10902,6013,4889,3006,2105,574,902,,4086,2651,878,616,359,129,245,176,35,492,328,109,1245,878,277,1488,910,328,3287,625.1152335642191,,875.5992334338965,1043.5253902009636,,,637.3546490167655,637.7308869815275,640.2778812579697,,123,10,23.0,19,,[],[],"[<Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E915EEB10>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E915EE250>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E915EF610>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E91588290>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E9158A210>, <Dual_sim_SC_variability.TLMD_Pallet object at 0x0000022E91588410>]",902
